frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.105,192.168.0.119
0.047939000,54,192.168.0.119,192.168.0.105
0.109460200,55,192.168.0.119,35.153.98.116
0.451617600,66,35.153.98.116,192.168.0.119
0.916379300,66,192.168.0.119,192.168.0.1
0.916510400,66,192.168.0.119,192.168.0.1
0.916841100,66,192.168.0.119,192.168.0.1
0.916970600,66,192.168.0.119,192.168.0.1
0.949429500,66,192.168.0.1,192.168.0.119
0.949429500,66,192.168.0.1,192.168.0.119
0.949429500,66,192.168.0.1,192.168.0.119
0.949429500,66,192.168.0.1,192.168.0.119
0.949732200,54,192.168.0.119,192.168.0.1
0.949784900,54,192.168.0.119,192.168.0.1
0.949801300,54,192.168.0.119,192.168.0.1
0.949987900,54,192.168.0.119,192.168.0.1
0.950125700,56,192.168.0.119,192.168.0.1
0.950329800,106,192.168.0.119,192.168.0.1
0.950408100,56,192.168.0.119,192.168.0.1
0.950434900,106,192.168.0.119,192.168.0.1
0.950493700,56,192.168.0.119,192.168.0.1
0.950514500,106,192.168.0.119,192.168.0.1
0.950563400,56,192.168.0.119,192.168.0.1
0.950587400,106,192.168.0.119,192.168.0.1
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,297,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.981773900,54,192.168.0.1,192.168.0.119
0.982381500,54,192.168.0.119,192.168.0.1
0.982688300,297,192.168.0.1,192.168.0.119
0.982688300,265,192.168.0.1,192.168.0.119
0.982978700,54,192.168.0.119,192.168.0.1
0.983199700,54,192.168.0.119,192.168.0.1
0.983753700,66,192.168.0.119,23.58.120.201
0.993862900,66,23.58.120.201,192.168.0.119
0.994117600,54,192.168.0.119,23.58.120.201
0.994907200,1438,192.168.0.119,23.58.120.201
0.994907200,781,192.168.0.119,23.58.120.201
1.005213100,54,23.58.120.201,192.168.0.119
1.005213100,324,23.58.120.201,192.168.0.119
1.005841200,134,192.168.0.119,23.58.120.201
1.006000300,579,192.168.0.119,23.58.120.201
1.012661300,265,192.168.0.1,192.168.0.119
1.013255600,54,192.168.0.119,192.168.0.1
1.013656600,66,192.168.0.119,23.58.120.195
1.014576400,54,192.168.0.1,192.168.0.119
1.014576400,54,192.168.0.1,192.168.0.119
1.014576400,54,23.58.120.201,192.168.0.119
1.014576400,54,192.168.0.1,192.168.0.119
1.014576400,54,23.58.120.201,192.168.0.119
1.014576400,373,23.58.120.201,192.168.0.119
1.014693300,54,192.168.0.119,192.168.0.1
1.014753900,54,192.168.0.119,192.168.0.1
1.014785700,54,192.168.0.119,192.168.0.1
1.016774600,472,23.58.120.201,192.168.0.119
1.016813900,54,192.168.0.119,23.58.120.201
1.023180400,66,23.58.120.195,192.168.0.119
1.023253800,54,192.168.0.119,23.58.120.195
1.024029200,1438,192.168.0.119,23.58.120.195
1.024029200,781,192.168.0.119,23.58.120.195
1.034388700,324,23.58.120.195,192.168.0.119
1.034748400,134,192.168.0.119,23.58.120.195
1.034907100,579,192.168.0.119,23.58.120.195
1.044635800,54,23.58.120.195,192.168.0.119
1.044635800,54,23.58.120.195,192.168.0.119
1.044635800,54,192.168.0.1,192.168.0.119
1.044635800,373,23.58.120.195,192.168.0.119
1.044708400,54,192.168.0.119,192.168.0.1
1.045464800,474,23.58.120.195,192.168.0.119
1.045510900,54,192.168.0.119,23.58.120.195
1.105283000,54,192.168.0.119,18.136.184.206
1.429982800,55,192.168.0.119,18.136.184.206
3.760602100,54,192.168.0.119,98.70.192.224
3.854843900,54,98.70.192.224,192.168.0.119
3.854930500,54,192.168.0.119,98.70.192.224
4.244911600,193,192.168.0.119,141.226.228.48
4.245014900,1266,192.168.0.119,141.226.228.48
4.482865900,54,141.226.228.48,192.168.0.119
4.482865900,96,141.226.228.48,192.168.0.119
4.482865900,326,141.226.228.48,192.168.0.119
4.482985400,54,192.168.0.119,141.226.228.48
5.011957900,164,192.168.0.119,192.168.0.105
5.122015400,164,192.168.0.105,192.168.0.119
5.173143900,54,192.168.0.119,192.168.0.105
5.221967100,71,192.168.0.119,142.251.154.119
5.280841600,66,142.251.154.119,192.168.0.119
7.763299200,149,192.168.0.119,142.250.182.99
7.837987300,149,192.168.0.119,142.250.182.99
7.849363300,70,142.250.182.99,192.168.0.119
7.869581700,67,142.250.182.99,192.168.0.119
7.884112700,74,192.168.0.119,142.250.182.99
7.894770300,157,142.250.182.99,192.168.0.119
7.894770300,64,142.250.182.99,192.168.0.119
7.895315800,77,192.168.0.119,142.250.182.99
7.953216600,66,142.250.182.99,192.168.0.119
9.710242000,55,192.168.0.119,172.253.118.188
9.813311300,66,172.253.118.188,192.168.0.119
10.126413300,164,192.168.0.119,192.168.0.105
10.130783700,164,192.168.0.105,192.168.0.119
10.174539200,54,192.168.0.119,192.168.0.105
10.379711700,78,23.204.254.3,192.168.0.119
10.379711700,54,23.204.254.3,192.168.0.119
10.379828400,54,192.168.0.119,23.204.254.3
10.380343500,54,192.168.0.119,23.204.254.3
10.392089100,54,23.204.254.3,192.168.0.119
10.709394500,54,192.168.0.119,18.136.184.206
10.991713800,78,23.204.252.149,192.168.0.119
10.991713800,54,23.204.252.149,192.168.0.119
10.991900700,54,192.168.0.119,23.204.252.149
10.992319900,54,192.168.0.119,23.204.252.149
11.002343300,54,23.204.252.149,192.168.0.119
11.223269000,78,23.204.252.149,192.168.0.119
11.223269000,54,23.204.252.149,192.168.0.119
11.223420000,54,192.168.0.119,23.204.252.149
11.223823600,54,192.168.0.119,23.204.252.149
11.233788000,54,23.204.252.149,192.168.0.119
12.651914000,66,192.168.0.119,164.90.208.185
12.902778000,66,192.168.0.119,164.90.208.185
