frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,93,3.174.18.51,192.168.0.119
0.000000000,54,3.174.18.51,192.168.0.119
0.000099100,54,192.168.0.119,3.174.18.51
0.000297700,54,192.168.0.119,3.174.18.51
0.229024800,54,3.174.18.51,192.168.0.119
1.039248500,127,142.250.182.106,192.168.0.119
1.039556500,54,192.168.0.119,142.250.182.106
1.070502600,54,142.250.182.106,192.168.0.119
1.070620800,54,192.168.0.119,142.250.182.106
1.306120100,164,192.168.0.119,192.168.0.105
1.538663800,164,192.168.0.105,192.168.0.119
1.583953300,54,192.168.0.119,192.168.0.105
3.172282400,55,192.168.0.119,141.226.228.48
6.555050100,164,192.168.0.119,192.168.0.105
6.649424000,164,192.168.0.105,192.168.0.119
6.700834800,54,192.168.0.119,192.168.0.105
7.641277500,55,192.168.0.119,52.73.159.187
7.641277400,55,192.168.0.119,52.73.159.187
7.658141900,55,192.168.0.119,140.82.114.21
8.091737700,66,52.73.159.187,192.168.0.119
8.091737700,66,52.73.159.187,192.168.0.119
10.665794400,93,52.73.159.187,192.168.0.119
10.665794400,78,52.73.159.187,192.168.0.119
10.665794400,54,52.73.159.187,192.168.0.119
10.665794400,93,52.73.159.187,192.168.0.119
10.665794400,78,52.73.159.187,192.168.0.119
10.665794400,54,52.73.159.187,192.168.0.119
10.666008500,54,192.168.0.119,52.73.159.187
10.666059700,54,192.168.0.119,52.73.159.187
10.666352500,54,192.168.0.119,52.73.159.187
10.977537500,54,52.73.159.187,192.168.0.119
11.656064400,164,192.168.0.119,192.168.0.105
11.769092500,164,192.168.0.105,192.168.0.119
11.822371100,54,192.168.0.119,192.168.0.105
