frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,78,192.168.0.119,192.168.0.1
0.000182000,78,192.168.0.119,192.168.0.1
0.047580300,178,192.168.0.1,192.168.0.119
0.047580300,179,192.168.0.1,192.168.0.119
0.048345600,66,192.168.0.119,150.171.27.11
0.124667500,164,192.168.0.119,192.168.0.105
0.208757700,66,150.171.27.11,192.168.0.119
0.208961700,54,192.168.0.119,150.171.27.11
0.209617900,1494,192.168.0.119,150.171.27.11
0.209617900,714,192.168.0.119,150.171.27.11
0.231117700,164,192.168.0.105,192.168.0.119
0.255659300,74,192.168.0.119,192.168.0.1
0.280443700,54,192.168.0.119,192.168.0.105
0.288523500,359,192.168.0.1,192.168.0.119
0.293198300,66,192.168.0.119,40.126.35.134
0.346141700,66,40.126.35.134,192.168.0.119
0.346294100,54,192.168.0.119,40.126.35.134
0.350433200,518,192.168.0.119,40.126.35.134
0.369585000,54,150.171.27.11,192.168.0.119
0.369585000,54,150.171.27.11,192.168.0.119
0.369585000,208,150.171.27.11,192.168.0.119
0.371957600,105,192.168.0.119,150.171.27.11
0.372105500,153,192.168.0.119,150.171.27.11
0.372294200,771,192.168.0.119,150.171.27.11
0.404222000,2934,40.126.35.134,192.168.0.119
0.404222000,1131,40.126.35.134,192.168.0.119
0.404417700,54,192.168.0.119,40.126.35.134
0.422243800,212,192.168.0.119,40.126.35.134
0.476096500,105,40.126.35.134,192.168.0.119
0.479352300,346,192.168.0.119,40.126.35.134
0.479430700,1494,192.168.0.119,40.126.35.134
0.479430700,1494,192.168.0.119,40.126.35.134
0.479430700,1494,192.168.0.119,40.126.35.134
0.479430700,1494,192.168.0.119,40.126.35.134
0.479430700,1212,192.168.0.119,40.126.35.134
0.532497600,54,150.171.27.11,192.168.0.119
0.532497600,123,150.171.27.11,192.168.0.119
0.532497600,54,150.171.27.11,192.168.0.119
0.532497600,54,40.126.35.134,192.168.0.119
0.532497600,92,150.171.27.11,192.168.0.119
0.532671300,54,192.168.0.119,150.171.27.11
0.533301900,92,192.168.0.119,150.171.27.11
0.533709700,54,40.126.35.134,192.168.0.119
0.533709700,54,40.126.35.134,192.168.0.119
0.554187300,724,150.171.27.11,192.168.0.119
0.554187300,92,150.171.27.11,192.168.0.119
0.554297400,54,192.168.0.119,150.171.27.11
0.651967400,55,192.168.0.119,142.250.183.195
0.693172200,54,150.171.27.11,192.168.0.119
0.788736800,13014,40.126.35.134,192.168.0.119
0.788862700,54,192.168.0.119,40.126.35.134
0.789235000,4374,40.126.35.134,192.168.0.119
0.789310000,54,192.168.0.119,40.126.35.134
0.842132300,1494,40.126.35.134,192.168.0.119
0.842132300,1355,40.126.35.134,192.168.0.119
0.842233100,54,192.168.0.119,40.126.35.134
0.875222900,66,192.168.0.119,150.171.27.11
0.888952900,83,192.168.0.119,192.168.0.1
0.922242500,365,192.168.0.1,192.168.0.119
0.923247400,66,192.168.0.119,52.110.8.138
0.923247400,66,192.168.0.119,52.110.8.138
0.975111400,66,52.110.8.138,192.168.0.119
0.975111400,66,52.110.8.138,192.168.0.119
0.975247900,54,192.168.0.119,52.110.8.138
0.975284200,54,192.168.0.119,52.110.8.138
0.976854700,509,192.168.0.119,52.110.8.138
0.976938900,509,192.168.0.119,52.110.8.138
1.030018700,5814,52.110.8.138,192.168.0.119
1.030018700,5814,52.110.8.138,192.168.0.119
1.030018700,610,52.110.8.138,192.168.0.119
1.030018700,610,52.110.8.138,192.168.0.119
1.030155900,54,192.168.0.119,52.110.8.138
1.030195300,54,192.168.0.119,52.110.8.138
1.035158900,66,150.171.27.11,192.168.0.119
1.035266900,54,192.168.0.119,150.171.27.11
1.035713800,1494,192.168.0.119,150.171.27.11
1.035713800,438,192.168.0.119,150.171.27.11
1.038298200,134,192.168.0.119,52.110.8.138
1.038517400,618,192.168.0.119,52.110.8.138
1.040412700,134,192.168.0.119,52.110.8.138
1.040556200,659,192.168.0.119,52.110.8.138
1.090411400,54,52.110.8.138,192.168.0.119
1.090411400,529,52.110.8.138,192.168.0.119
1.090577100,54,192.168.0.119,52.110.8.138
1.091042900,54,52.110.8.138,192.168.0.119
1.091042900,529,52.110.8.138,192.168.0.119
1.091147900,54,192.168.0.119,52.110.8.138
1.146398800,1494,52.110.8.138,192.168.0.119
1.146398800,815,52.110.8.138,192.168.0.119
1.146398800,644,52.110.8.138,192.168.0.119
1.146571700,54,192.168.0.119,52.110.8.138
1.147603200,54,192.168.0.119,52.110.8.138
1.148485400,66,192.168.0.119,52.110.8.138
1.157208900,72,192.168.0.119,192.168.0.1
1.157389100,72,192.168.0.119,192.168.0.1
1.165950500,1494,52.110.8.138,192.168.0.119
1.165950500,814,52.110.8.138,192.168.0.119
1.165950500,644,52.110.8.138,192.168.0.119
1.166044800,54,192.168.0.119,52.110.8.138
1.166322000,618,192.168.0.119,52.110.8.138
1.189977800,254,192.168.0.1,192.168.0.119
1.195075100,54,150.171.27.11,192.168.0.119
1.195075100,54,150.171.27.11,192.168.0.119
1.196583800,5814,150.171.27.11,192.168.0.119
1.196583800,266,150.171.27.11,192.168.0.119
1.196746700,54,192.168.0.119,150.171.27.11
1.199021300,54,52.110.8.138,192.168.0.119
1.199077700,54,192.168.0.119,52.110.8.138
1.200347300,212,192.168.0.119,150.171.27.11
1.200548800,153,192.168.0.119,150.171.27.11
1.200711600,625,192.168.0.119,150.171.27.11
1.200804400,66,52.110.8.138,192.168.0.119
1.200910500,1288,192.168.0.119,150.171.27.11
1.200961500,54,192.168.0.119,52.110.8.138
1.202620700,976,192.168.0.119,52.110.8.138
1.235662100,225,192.168.0.1,192.168.0.119
1.237168600,1292,192.168.0.119,23.223.245.49
1.237218800,1292,192.168.0.119,23.223.245.49
1.247811600,82,23.223.245.49,192.168.0.119
1.247811600,1292,23.223.245.49,192.168.0.119
1.247811600,1292,23.223.245.49,192.168.0.119
1.247811600,298,23.223.245.49,192.168.0.119
1.251531300,1292,192.168.0.119,23.223.245.49
1.251700100,131,192.168.0.119,23.223.245.49
1.251800600,114,192.168.0.119,23.223.245.49
1.252031300,1292,192.168.0.119,23.223.245.49
1.252070500,1292,192.168.0.119,23.223.245.49
1.252103400,1292,192.168.0.119,23.223.245.49
1.252165000,339,192.168.0.119,23.223.245.49
1.257576000,5814,52.110.8.138,192.168.0.119
1.257576000,610,52.110.8.138,192.168.0.119
1.257807800,54,192.168.0.119,52.110.8.138
1.261811600,134,192.168.0.119,52.110.8.138
1.261928300,659,192.168.0.119,52.110.8.138
1.261921100,329,23.223.245.49,192.168.0.119
1.261921100,105,23.223.245.49,192.168.0.119
1.261921100,63,23.223.245.49,192.168.0.119
1.261921100,112,23.223.245.49,192.168.0.119
1.261921100,65,23.223.245.49,192.168.0.119
1.261921100,65,23.223.245.49,192.168.0.119
1.262242400,73,192.168.0.119,23.223.245.49
1.262320000,73,192.168.0.119,23.223.245.49
1.269212100,54,52.110.8.138,192.168.0.119
1.274277100,1494,52.110.8.138,192.168.0.119
1.274277100,815,52.110.8.138,192.168.0.119
1.274277100,644,52.110.8.138,192.168.0.119
1.274360100,54,192.168.0.119,52.110.8.138
1.314094900,54,52.110.8.138,192.168.0.119
1.314094900,529,52.110.8.138,192.168.0.119
1.314203800,54,192.168.0.119,52.110.8.138
1.360821700,54,150.171.27.11,192.168.0.119
1.360821700,54,150.171.27.11,192.168.0.119
1.360821700,54,150.171.27.11,192.168.0.119
1.360821700,54,150.171.27.11,192.168.0.119
1.360821700,396,150.171.27.11,192.168.0.119
1.360821700,123,150.171.27.11,192.168.0.119
1.360963700,54,192.168.0.119,150.171.27.11
1.361669700,92,192.168.0.119,150.171.27.11
1.371141200,1494,52.110.8.138,192.168.0.119
1.371141200,815,52.110.8.138,192.168.0.119
1.371141200,147,52.110.8.138,192.168.0.119
1.371141200,573,52.110.8.138,192.168.0.119
1.371218000,54,192.168.0.119,52.110.8.138
1.380169900,1494,150.171.27.11,192.168.0.119
1.380169900,528,150.171.27.11,192.168.0.119
1.380169900,1494,150.171.27.11,192.168.0.119
1.380169900,228,150.171.27.11,192.168.0.119
1.380169900,92,150.171.27.11,192.168.0.119
1.380261700,54,192.168.0.119,150.171.27.11
1.381979000,83,192.168.0.119,23.223.245.49
1.391652200,70,23.223.245.49,192.168.0.119
1.405594200,1288,192.168.0.119,23.223.245.49
1.405654000,1292,192.168.0.119,23.223.245.49
1.405681500,1292,192.168.0.119,23.223.245.49
1.405702800,336,192.168.0.119,23.223.245.49
1.405733100,108,192.168.0.119,23.223.245.49
1.415445500,65,23.223.245.49,192.168.0.119
1.415445500,65,23.223.245.49,192.168.0.119
1.442174400,70,23.223.245.49,192.168.0.119
1.482847300,74,192.168.0.119,23.223.245.49
1.488483300,64,23.223.245.49,192.168.0.119
1.488483300,1494,23.223.245.49,192.168.0.119
1.488845100,75,192.168.0.119,23.223.245.49
1.489048800,75,192.168.0.119,23.223.245.49
1.520754600,54,150.171.27.11,192.168.0.119
1.582706600,1490,23.223.245.49,192.168.0.119
1.582706600,1040,23.223.245.49,192.168.0.119
1.582706600,69,23.223.245.49,192.168.0.119
1.582706600,63,23.223.245.49,192.168.0.119
1.583192900,75,192.168.0.119,23.223.245.49
1.583361400,79,192.168.0.119,23.223.245.49
1.583432100,75,192.168.0.119,23.223.245.49
1.619660700,66,23.223.245.49,192.168.0.119
3.320145500,96,192.168.0.119,192.168.0.1
3.320311000,96,192.168.0.119,192.168.0.1
3.353032800,270,192.168.0.1,192.168.0.119
3.353032800,228,192.168.0.1,192.168.0.119
3.353919600,66,192.168.0.119,13.69.239.77
3.551870200,66,13.69.239.77,192.168.0.119
3.552107000,54,192.168.0.119,13.69.239.77
3.552836000,1494,192.168.0.119,13.69.239.77
3.552836000,456,192.168.0.119,13.69.239.77
3.749697100,54,13.69.239.77,192.168.0.119
3.929580800,153,13.69.239.77,192.168.0.119
3.931271700,742,192.168.0.119,13.69.239.77
4.135527900,5814,13.69.239.77,192.168.0.119
4.135527900,659,13.69.239.77,192.168.0.119
4.135655700,54,192.168.0.119,13.69.239.77
4.138255500,128,192.168.0.119,13.69.239.77
4.138401400,146,192.168.0.119,13.69.239.77
4.138545200,1140,192.168.0.119,13.69.239.77
4.138581100,1067,192.168.0.119,13.69.239.77
4.336209600,54,13.69.239.77,192.168.0.119
4.336209600,54,13.69.239.77,192.168.0.119
4.356206700,157,13.69.239.77,192.168.0.119
4.356206700,116,13.69.239.77,192.168.0.119
4.356313100,54,192.168.0.119,13.69.239.77
4.356770200,85,192.168.0.119,13.69.239.77
4.553601600,366,13.69.239.77,192.168.0.119
4.599603500,54,192.168.0.119,13.69.239.77
4.609727700,54,13.69.239.77,192.168.0.119
5.192839700,54,192.168.0.119,20.135.4.163
5.193075800,54,192.168.0.119,57.150.134.97
5.246579400,164,192.168.0.119,192.168.0.105
5.252853600,164,192.168.0.105,192.168.0.119
5.294345000,54,192.168.0.119,192.168.0.105
5.437906900,54,57.150.134.97,192.168.0.119
5.438042200,54,192.168.0.119,57.150.134.97
5.444901500,54,20.135.4.163,192.168.0.119
5.444987200,54,192.168.0.119,20.135.4.163
6.103342900,73,192.168.0.119,192.168.0.1
6.103480500,73,192.168.0.119,192.168.0.1
6.380689800,73,192.168.0.1,192.168.0.119
6.381144500,73,192.168.0.119,192.168.0.1
6.417358600,73,192.168.0.1,192.168.0.119
6.418331300,73,192.168.0.119,192.168.0.1
6.850664700,73,192.168.0.1,192.168.0.119
6.899791300,73,192.168.0.1,192.168.0.119
6.900738200,73,192.168.0.119,192.168.0.1
6.971356100,73,192.168.0.119,192.168.0.1
7.171865800,73,192.168.0.1,192.168.0.119
7.173145000,73,192.168.0.119,192.168.0.1
7.173402300,73,192.168.0.119,192.168.0.1
7.206650600,73,192.168.0.1,192.168.0.119
7.206650600,73,192.168.0.1,192.168.0.119
7.207194100,73,192.168.0.119,192.168.0.1
7.207366300,73,192.168.0.119,192.168.0.1
7.240659400,73,192.168.0.1,192.168.0.119
7.240659400,73,192.168.0.1,192.168.0.119
7.285453700,73,192.168.0.1,192.168.0.119
8.915480600,55,192.168.0.119,23.204.254.3
8.925705700,66,23.204.254.3,192.168.0.119
