frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,66,192.168.0.119,164.90.208.185
0.265793000,66,192.168.0.119,164.90.208.185
2.335991500,164,192.168.0.119,192.168.0.105
2.449983800,164,192.168.0.105,192.168.0.119
2.502354400,54,192.168.0.119,192.168.0.105
2.853894700,42,,
2.878455200,42,,
2.934290200,54,192.168.0.119,142.93.246.110
3.489661000,189,192.168.0.119,141.226.228.48
3.489760400,1266,192.168.0.119,141.226.228.48
3.716844600,54,141.226.228.48,192.168.0.119
3.716844600,54,141.226.228.48,192.168.0.119
3.716844600,96,141.226.228.48,192.168.0.119
3.716844600,326,141.226.228.48,192.168.0.119
3.716958400,54,192.168.0.119,141.226.228.48
4.009757100,66,192.168.0.119,164.90.208.185
4.268012600,66,192.168.0.119,164.90.208.185
7.455144500,164,192.168.0.119,192.168.0.105
7.478424900,164,192.168.0.105,192.168.0.119
7.523682900,54,192.168.0.119,192.168.0.105
8.845465000,54,192.168.0.119,224.0.0.22
9.423712900,55,192.168.0.119,172.253.118.188
9.544992400,66,172.253.118.188,192.168.0.119
