frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.105,192.168.0.119
0.045256700,54,192.168.0.119,192.168.0.105
2.579605100,55,192.168.0.119,104.18.65.57
2.605271200,66,104.18.65.57,192.168.0.119
2.736460700,55,192.168.0.119,151.101.192.81
2.785673400,66,151.101.192.81,192.168.0.119
3.427497800,55,192.168.0.119,104.18.65.57
3.452983100,66,104.18.65.57,192.168.0.119
3.474895700,55,192.168.0.119,151.101.192.81
3.524302700,66,151.101.192.81,192.168.0.119
3.783854700,55,192.168.0.119,104.17.109.19
3.790726900,66,104.17.109.19,192.168.0.119
3.861355900,55,192.168.0.119,142.93.246.110
3.939150400,55,192.168.0.119,23.36.29.68
3.950230100,66,23.36.29.68,192.168.0.119
4.112124200,55,192.168.0.119,104.17.109.19
4.137343200,66,104.17.109.19,192.168.0.119
4.299779000,55,192.168.0.119,23.36.29.68
4.309521600,66,23.36.29.68,192.168.0.119
4.346250300,55,192.168.0.119,98.86.18.15
4.596474100,55,192.168.0.119,35.241.9.51
4.629145300,66,35.241.9.51,192.168.0.119
4.674073900,66,98.86.18.15,192.168.0.119
4.737270900,55,192.168.0.119,34.49.241.189
4.769974900,66,34.49.241.189,192.168.0.119
5.004823000,164,192.168.0.119,192.168.0.105
5.052754900,55,192.168.0.119,23.212.164.144
5.063639300,66,23.212.164.144,192.168.0.119
5.120561000,164,192.168.0.105,192.168.0.119
5.165116700,54,192.168.0.119,192.168.0.105
5.567936200,55,192.168.0.119,104.18.34.190
5.575557600,66,104.18.34.190,192.168.0.119
6.435205000,189,192.168.0.119,141.226.228.48
6.435336100,1266,192.168.0.119,141.226.228.48
6.484807900,55,192.168.0.119,98.86.18.15
6.657117600,96,141.226.228.48,192.168.0.119
6.659146400,326,141.226.228.48,192.168.0.119
6.659226800,54,192.168.0.119,141.226.228.48
6.807068800,66,98.86.18.15,192.168.0.119
7.167839500,55,192.168.0.119,151.101.193.44
7.217988300,66,151.101.193.44,192.168.0.119
7.716261600,55,192.168.0.119,104.16.80.73
7.722674200,66,104.16.80.73,192.168.0.119
8.484706800,55,192.168.0.119,151.101.193.44
8.533538900,66,151.101.193.44,192.168.0.119
9.190393900,55,192.168.0.119,35.213.7.90
9.336243600,66,35.213.7.90,192.168.0.119
9.843690900,93,98.86.18.15,192.168.0.119
9.843690900,78,98.86.18.15,192.168.0.119
9.843690900,54,98.86.18.15,192.168.0.119
9.843855000,54,192.168.0.119,98.86.18.15
9.899233000,55,192.168.0.119,35.244.159.8
9.931893800,66,35.244.159.8,192.168.0.119
10.008770000,55,192.168.0.119,67.199.150.82
10.058741900,54,67.199.150.82,192.168.0.119
10.135070200,164,192.168.0.119,192.168.0.105
10.213557500,55,192.168.0.119,69.173.158.64
10.242552300,164,192.168.0.105,192.168.0.119
10.263233800,54,69.173.158.64,192.168.0.119
10.292289100,54,192.168.0.119,192.168.0.105
12.547918200,66,192.168.0.119,192.168.0.1
