frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,77,192.168.0.119,192.168.0.1
0.000152100,77,192.168.0.119,192.168.0.1
0.000310200,140,192.168.0.119,52.201.13.86
0.000353300,100,192.168.0.119,52.201.13.86
0.000371800,1494,192.168.0.119,52.201.13.86
0.000371800,890,192.168.0.119,52.201.13.86
0.048550300,278,192.168.0.1,192.168.0.119
0.048550300,227,192.168.0.1,192.168.0.119
0.298661600,54,52.201.13.86,192.168.0.119
0.298661600,100,52.201.13.86,192.168.0.119
0.298661600,54,52.201.13.86,192.168.0.119
0.301298100,260,52.201.13.86,192.168.0.119
0.301399700,54,192.168.0.119,52.201.13.86
0.786272300,164,192.168.0.119,192.168.0.105
0.808846700,168,192.168.0.105,192.168.0.119
0.808846700,164,192.168.0.105,192.168.0.119
0.808920000,54,192.168.0.119,192.168.0.105
0.809599800,164,192.168.0.119,192.168.0.105
0.855227600,54,192.168.0.105,192.168.0.119
5.821507700,164,192.168.0.119,192.168.0.105
5.916168600,54,192.168.0.105,192.168.0.119
5.916168600,164,192.168.0.105,192.168.0.119
5.961444800,54,192.168.0.119,192.168.0.105
7.647527400,55,192.168.0.119,23.204.254.3
7.675545400,66,23.204.254.3,192.168.0.119
8.552998100,71,192.168.0.119,142.250.193.100
8.627274000,66,142.250.193.100,192.168.0.119
10.079157400,55,192.168.0.119,13.35.15.35
10.107987000,66,13.35.15.35,192.168.0.119
10.930359600,164,192.168.0.119,192.168.0.105
11.038911700,164,192.168.0.105,192.168.0.119
