frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,55,192.168.0.119,13.107.213.254
2.964064000,164,192.168.0.119,192.168.0.105
3.051728500,164,192.168.0.105,192.168.0.119
3.105156300,54,192.168.0.119,192.168.0.105
6.447107800,42,,
6.447147800,42,,
6.587542000,54,192.168.0.119,224.0.0.22
7.234396300,54,192.168.0.119,20.42.65.90
7.575688100,54,20.42.65.90,192.168.0.119
7.575754000,54,192.168.0.119,20.42.65.90
8.059630100,164,192.168.0.119,192.168.0.105
8.082338300,164,192.168.0.105,192.168.0.119
8.137837600,54,192.168.0.119,192.168.0.105
8.285107500,55,192.168.0.119,103.120.164.97
9.087026900,54,192.168.0.119,224.0.0.22
9.587176200,54,192.168.0.119,224.0.0.22
11.638219700,55,192.168.0.119,142.250.183.195
11.688233500,66,142.250.183.195,192.168.0.119
