frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.119,192.168.0.105
0.105188400,164,192.168.0.105,192.168.0.119
0.155563500,54,192.168.0.119,192.168.0.105
2.984188500,54,192.168.0.119,224.0.0.22
5.115811100,164,192.168.0.119,192.168.0.105
5.226878000,164,192.168.0.105,192.168.0.119
5.271985800,54,192.168.0.119,192.168.0.105
10.240890000,164,192.168.0.119,192.168.0.105
10.345666000,164,192.168.0.105,192.168.0.119
10.396554600,54,192.168.0.119,192.168.0.105
11.484441700,42,,
11.484469500,42,,
