frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,71,192.168.0.119,172.217.26.36
0.046847300,67,172.217.26.36,192.168.0.119
1.457937800,1292,192.168.0.119,142.250.182.99
1.458056500,1292,192.168.0.119,142.250.182.99
1.458091100,1292,192.168.0.119,142.250.182.99
1.458217500,122,192.168.0.119,142.250.182.99
1.458432500,740,192.168.0.119,142.250.182.99
1.502614200,82,142.250.182.99,192.168.0.119
1.502614200,82,142.250.182.99,192.168.0.119
1.503782100,1292,142.250.182.99,192.168.0.119
1.503782100,1292,142.250.182.99,192.168.0.119
1.504857400,1292,142.250.182.99,192.168.0.119
1.504857400,333,142.250.182.99,192.168.0.119
1.504857400,986,142.250.182.99,192.168.0.119
1.504857400,67,142.250.182.99,192.168.0.119
1.504857400,64,142.250.182.99,192.168.0.119
1.505570800,120,192.168.0.119,142.250.182.99
1.505725200,73,192.168.0.119,142.250.182.99
1.530998300,74,192.168.0.119,142.250.182.99
1.537643000,162,142.250.182.99,192.168.0.119
1.563471400,74,192.168.0.119,142.250.182.99
1.578383200,570,142.250.182.99,192.168.0.119
1.578383200,64,142.250.182.99,192.168.0.119
1.578998300,77,192.168.0.119,142.250.182.99
1.610880300,65,142.250.182.99,192.168.0.119
2.067835100,164,192.168.0.119,192.168.0.105
2.172666500,164,192.168.0.105,192.168.0.119
2.227534500,54,192.168.0.119,192.168.0.105
2.495340500,86,192.168.0.119,192.168.0.1
2.495542300,86,192.168.0.119,192.168.0.1
2.527168800,160,192.168.0.1,192.168.0.119
2.527168800,366,192.168.0.1,192.168.0.119
2.528533800,1292,192.168.0.119,142.251.223.142
2.528608500,1292,192.168.0.119,142.251.223.142
2.528755500,123,192.168.0.119,142.251.223.142
2.562540600,82,142.251.223.142,192.168.0.119
2.562540600,1292,142.251.223.142,192.168.0.119
2.562540600,1292,142.251.223.142,192.168.0.119
2.562540600,326,142.251.223.142,192.168.0.119
2.562540600,1008,142.251.223.142,192.168.0.119
2.563536900,120,192.168.0.119,142.251.223.142
2.563636000,73,192.168.0.119,142.251.223.142
2.563800800,460,192.168.0.119,142.251.223.142
2.586769100,67,142.251.223.142,192.168.0.119
2.595122400,162,142.251.223.142,192.168.0.119
2.595122400,71,142.251.223.142,192.168.0.119
2.595374300,73,192.168.0.119,142.251.223.142
2.668070400,262,142.251.223.142,192.168.0.119
2.668070400,110,142.251.223.142,192.168.0.119
2.668070400,141,142.251.223.142,192.168.0.119
2.668472200,77,192.168.0.119,142.251.223.142
2.701498600,74,192.168.0.119,142.251.223.142
2.725783300,66,142.251.223.142,192.168.0.119
4.809453400,55,192.168.0.119,103.120.164.97
7.187864600,164,192.168.0.119,192.168.0.105
7.292984800,164,192.168.0.105,192.168.0.119
7.342628600,54,192.168.0.119,192.168.0.105
7.515823200,127,192.178.211.84,192.168.0.119
7.516235600,54,192.168.0.119,192.178.211.84
7.568782100,54,192.178.211.84,192.168.0.119
7.568898900,54,192.168.0.119,192.178.211.84
12.307270700,164,192.168.0.119,192.168.0.105
12.372615500,168,192.168.0.105,192.168.0.119
12.373343600,164,192.168.0.119,192.168.0.105
12.376663100,164,192.168.0.105,192.168.0.119
12.417837500,54,192.168.0.119,192.168.0.105
12.418171200,54,192.168.0.105,192.168.0.119
