frame.time_relative,frame.len,ip.src,ip.dst
1.179312100,54,192.168.0.1,192.168.0.119
1.179374800,54,192.168.0.119,192.168.0.1
1.179443600,54,192.168.0.119,192.168.0.1
1.224334000,54,104.18.26.193,192.168.0.119
1.308242600,991,104.18.26.193,192.168.0.119
1.312012200,1292,192.168.0.119,104.18.26.193
1.312060700,1292,192.168.0.119,104.18.26.193
1.312181300,276,192.168.0.119,104.18.26.193
1.313535500,54,192.168.0.119,35.213.187.112
1.319569400,54,104.18.26.193,192.168.0.119
1.319569400,1242,104.18.26.193,192.168.0.119
1.319569400,1242,104.18.26.193,192.168.0.119
1.320541100,1242,104.18.26.193,192.168.0.119
1.320541100,1242,104.18.26.193,192.168.0.119
1.320541100,967,104.18.26.193,192.168.0.119
1.320833700,1292,192.168.0.119,104.18.26.193
1.321044800,93,192.168.0.119,104.18.26.193
1.322639200,127,192.168.0.119,104.18.26.193
1.322713800,127,192.168.0.119,104.18.26.193
1.330842600,575,104.18.26.193,192.168.0.119
1.330842600,66,104.18.26.193,192.168.0.119
1.330842600,66,104.18.26.193,192.168.0.119
1.330842600,91,104.18.26.193,192.168.0.119
1.331129700,85,192.168.0.119,104.18.26.193
1.331222600,89,192.168.0.119,104.18.26.193
1.339475600,70,104.18.26.193,192.168.0.119
1.375862700,86,192.168.0.119,104.18.26.193
1.381587600,67,104.18.26.193,192.168.0.119
1.422510200,86,192.168.0.119,104.18.26.193
1.446130800,415,104.18.26.193,192.168.0.119
1.448377800,179,192.168.0.119,104.18.34.190
1.455739400,54,104.18.34.190,192.168.0.119
1.521049000,336,104.18.34.190,192.168.0.119
1.524132900,1035,192.168.0.119,69.173.158.64
1.563390600,54,192.168.0.119,104.18.34.190
1.576371700,1467,69.173.158.64,192.168.0.119
1.576371700,283,69.173.158.64,192.168.0.119
1.576508700,54,192.168.0.119,69.173.158.64
1.579025100,195,192.168.0.119,104.18.34.190
1.580915800,509,192.168.0.119,147.75.95.76
1.585492400,54,104.18.34.190,192.168.0.119
1.625783500,164,192.168.0.119,192.168.0.105
1.658134700,415,104.18.26.193,192.168.0.119
1.658192900,66,192.168.0.119,104.18.26.193
1.663135900,333,104.18.34.190,192.168.0.119
1.668466600,137,192.168.0.119,104.18.34.190
1.668517800,1454,192.168.0.119,104.18.34.190
1.668517800,747,192.168.0.119,104.18.34.190
1.675923400,54,104.18.34.190,192.168.0.119
1.675923400,54,104.18.34.190,192.168.0.119
1.675923400,54,104.18.34.190,192.168.0.119
1.680085100,213,104.18.34.190,192.168.0.119
1.711671900,54,147.75.95.76,192.168.0.119
1.711671900,211,147.75.95.76,192.168.0.119
1.712792800,89,192.168.0.119,147.75.95.76
1.729984200,164,192.168.0.105,192.168.0.119
1.733328200,54,192.168.0.119,104.18.34.190
1.779972800,54,192.168.0.119,192.168.0.105
1.885815500,54,147.75.95.76,192.168.0.119
2.373919700,54,34.149.43.113,192.168.0.119
2.374009800,54,192.168.0.119,34.149.43.113
2.889503300,66,192.168.0.119,103.43.90.53
3.034204000,66,192.168.0.119,103.43.90.53
3.447571800,54,192.168.0.119,44.199.180.130
3.533195700,66,192.168.0.119,103.43.90.53
3.727515200,54,192.168.0.119,34.149.43.113
3.727515300,54,192.168.0.119,35.213.187.112
4.094048200,54,192.168.0.119,34.149.43.113
4.094332700,66,192.168.0.119,34.149.43.113
4.127607800,54,34.149.43.113,192.168.0.119
4.127607800,66,34.149.43.113,192.168.0.119
4.127869000,54,192.168.0.119,34.149.43.113
4.128950900,1466,192.168.0.119,34.149.43.113
4.128950900,759,192.168.0.119,34.149.43.113
4.163125600,54,34.149.43.113,192.168.0.119
4.163125600,54,34.149.43.113,192.168.0.119
4.163976400,257,34.149.43.113,192.168.0.119
4.164475300,118,192.168.0.119,34.149.43.113
4.164687500,796,192.168.0.119,34.149.43.113
4.198584900,54,34.149.43.113,192.168.0.119
4.273016700,912,34.149.43.113,192.168.0.119
4.323707800,54,192.168.0.119,34.149.43.113
6.547496400,66,192.168.0.119,103.43.90.21
6.627383300,58,103.43.90.21,192.168.0.119
6.627558700,54,192.168.0.119,103.43.90.21
6.628181200,1494,192.168.0.119,103.43.90.21
6.628181200,432,192.168.0.119,103.43.90.21
6.706554600,54,103.43.90.21,192.168.0.119
6.706554600,54,103.43.90.21,192.168.0.119
6.706554600,1494,103.43.90.21,192.168.0.119
6.706554600,1123,103.43.90.21,192.168.0.119
6.706707100,54,192.168.0.119,103.43.90.21
6.708013800,147,192.168.0.119,103.43.90.21
6.708240800,153,192.168.0.119,103.43.90.21
6.708697200,543,192.168.0.119,103.43.90.21
6.708746200,181,192.168.0.119,103.43.90.21
6.708778100,182,192.168.0.119,103.43.90.21
6.734056600,164,192.168.0.119,192.168.0.105
6.787166400,328,103.43.90.21,192.168.0.119
6.787166400,132,103.43.90.21,192.168.0.119
6.787166400,54,103.43.90.21,192.168.0.119
6.787166400,378,103.43.90.21,192.168.0.119
6.787311100,54,192.168.0.119,103.43.90.21
6.787921400,700,103.43.90.21,192.168.0.119
6.787957200,54,192.168.0.119,103.43.90.21
6.788558700,92,192.168.0.119,103.43.90.21
6.849671600,164,192.168.0.105,192.168.0.119
6.904232700,54,192.168.0.119,192.168.0.105
6.914337800,54,103.43.90.21,192.168.0.119
7.374704600,54,34.149.43.113,192.168.0.119
7.374765900,54,192.168.0.119,34.149.43.113
8.034042800,193,192.168.0.119,141.226.228.48
8.034160600,1494,192.168.0.119,141.226.228.48
8.034160600,496,192.168.0.119,141.226.228.48
8.256172700,54,141.226.228.48,192.168.0.119
8.256172700,96,141.226.228.48,192.168.0.119
8.256172700,326,141.226.228.48,192.168.0.119
8.256322700,54,192.168.0.119,141.226.228.48
8.420747100,54,192.168.0.119,52.106.7.9
8.421252200,54,192.168.0.119,13.107.137.11
8.473358600,54,13.107.137.11,192.168.0.119
8.473358600,54,13.107.137.11,192.168.0.119
8.473448500,54,192.168.0.119,13.107.137.11
8.529303500,54,192.168.0.119,35.213.187.112
8.680421500,54,52.106.7.9,192.168.0.119
8.680517500,54,192.168.0.119,52.106.7.9
9.036095300,66,192.168.0.119,103.43.90.21
9.114531300,58,103.43.90.21,192.168.0.119
9.114697300,54,192.168.0.119,103.43.90.21
9.115420800,1494,192.168.0.119,103.43.90.21
9.115420800,608,192.168.0.119,103.43.90.21
9.193986400,54,103.43.90.21,192.168.0.119
9.193986400,54,103.43.90.21,192.168.0.119
9.193986400,204,103.43.90.21,192.168.0.119
9.194473800,105,192.168.0.119,103.43.90.21
9.272585000,123,103.43.90.21,192.168.0.119
9.325979200,54,192.168.0.119,103.43.90.21
9.546443300,66,192.168.0.119,103.43.90.21
9.638510800,58,103.43.90.21,192.168.0.119
9.638742600,54,192.168.0.119,103.43.90.21
9.639525800,1494,192.168.0.119,103.43.90.21
9.639525800,576,192.168.0.119,103.43.90.21
9.730133800,54,103.43.90.21,192.168.0.119
9.730133800,54,103.43.90.21,192.168.0.119
9.730133800,463,103.43.90.21,192.168.0.119
9.730841400,105,192.168.0.119,103.43.90.21
9.822005000,123,103.43.90.21,192.168.0.119
9.873851900,54,192.168.0.119,103.43.90.21
10.358172700,100,103.43.90.117,192.168.0.119
10.358172700,85,103.43.90.117,192.168.0.119
10.358172700,54,103.43.90.117,192.168.0.119
10.358385500,54,192.168.0.119,103.43.90.117
10.358815300,54,192.168.0.119,103.43.90.117
10.436130700,54,103.43.90.117,192.168.0.119
11.831049000,54,192.168.0.119,44.199.180.130
11.862360300,164,192.168.0.119,192.168.0.105
11.971594000,164,192.168.0.105,192.168.0.119
12.017182800,54,192.168.0.119,192.168.0.105
