frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,66,44.215.129.188,192.168.0.119
0.000235800,54,192.168.0.119,44.215.129.188
0.001070000,1434,192.168.0.119,44.215.129.188
0.001070000,432,192.168.0.119,44.215.129.188
0.065510300,54,44.215.129.188,192.168.0.119
0.065510300,54,44.215.129.188,192.168.0.119
0.065510300,54,44.215.129.188,192.168.0.119
0.065510300,2814,44.215.129.188,192.168.0.119
0.065510300,1390,44.215.129.188,192.168.0.119
0.065691400,54,192.168.0.119,44.215.129.188
0.066458400,2934,44.215.129.188,192.168.0.119
0.066458400,1031,44.215.129.188,192.168.0.119
0.066547300,54,192.168.0.119,44.215.129.188
0.066580400,54,192.168.0.119,44.215.129.188
0.066926200,118,192.168.0.119,44.215.129.188
0.067004100,1270,44.215.129.188,192.168.0.119
0.067624900,1031,44.215.129.188,192.168.0.119
0.067630400,1434,192.168.0.119,44.215.129.188
0.067630400,60,192.168.0.119,44.215.129.188
0.067662200,54,192.168.0.119,44.215.129.188
0.067795100,118,192.168.0.119,44.215.129.188
0.067990300,1432,192.168.0.119,44.215.129.188
0.283204300,54,44.215.129.188,192.168.0.119
0.283204300,2814,44.215.129.188,192.168.0.119
0.283204300,1390,44.215.129.188,192.168.0.119
0.283204300,1031,44.215.129.188,192.168.0.119
0.283352600,54,192.168.0.119,44.215.129.188
0.284494100,118,192.168.0.119,44.215.129.188
0.332572500,54,192.168.0.119,44.215.129.38
0.351953300,212,44.215.129.188,192.168.0.119
0.352018500,54,192.168.0.119,44.215.129.188
0.353840900,54,44.215.129.188,192.168.0.119
0.353840900,212,44.215.129.188,192.168.0.119
0.353895400,54,192.168.0.119,44.215.129.188
0.362202900,670,44.215.129.188,192.168.0.119
0.367458000,670,44.215.129.188,192.168.0.119
0.409241800,54,192.168.0.119,44.215.129.188
0.409804000,54,192.168.0.119,44.215.129.188
0.566924700,212,44.215.129.188,192.168.0.119
0.567097600,54,192.168.0.119,44.215.129.188
1.444787300,97,192.168.0.119,4.213.25.240
1.518556200,228,4.213.25.240,192.168.0.119
1.568250200,54,192.168.0.119,4.213.25.240
1.963895400,54,192.168.0.119,44.215.129.38
4.374222200,54,192.168.0.119,20.42.65.90
4.467836900,164,192.168.0.119,192.168.0.105
4.470195100,1126,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,1434,192.168.0.119,44.215.129.188
4.470256800,77,192.168.0.119,44.215.129.188
4.472728000,164,192.168.0.105,192.168.0.119
4.514024200,54,192.168.0.119,192.168.0.105
4.647319200,54,20.42.65.90,192.168.0.119
4.647394300,54,192.168.0.119,20.42.65.90
4.756971900,54,44.215.129.188,192.168.0.119
4.758987100,54,44.215.129.188,192.168.0.119
4.770958500,670,44.215.129.188,192.168.0.119
4.812355100,54,192.168.0.119,44.215.129.188
5.218122100,54,192.168.0.119,44.215.129.38
6.451636600,55,192.168.0.119,44.215.129.38
9.061121000,81,192.168.0.119,192.168.0.1
9.116678600,166,192.168.0.1,192.168.0.119
9.118234200,66,192.168.0.119,204.79.197.203
9.169843600,66,204.79.197.203,192.168.0.119
9.170022600,54,192.168.0.119,204.79.197.203
9.170447000,466,192.168.0.119,204.79.197.203
9.222687300,54,204.79.197.203,192.168.0.119
9.225046900,1494,204.79.197.203,192.168.0.119
9.225046900,1379,204.79.197.203,192.168.0.119
9.225167700,54,192.168.0.119,204.79.197.203
9.231959000,464,192.168.0.119,204.79.197.203
9.283876300,54,204.79.197.203,192.168.0.119
9.285726200,1494,204.79.197.203,192.168.0.119
9.285726200,1379,204.79.197.203,192.168.0.119
9.285782200,54,192.168.0.119,204.79.197.203
9.488616600,164,192.168.0.119,192.168.0.105
9.591839100,168,192.168.0.105,192.168.0.119
9.592346600,164,192.168.0.119,192.168.0.105
9.596574600,164,192.168.0.105,192.168.0.119
9.644005700,54,192.168.0.119,192.168.0.105
10.282665200,78,44.215.129.188,192.168.0.119
10.282665200,54,44.215.129.188,192.168.0.119
10.282796800,54,192.168.0.119,44.215.129.188
11.708162400,54,192.168.0.119,44.215.129.38
12.211680700,98,192.168.0.119,192.168.0.1
12.211829300,98,192.168.0.119,192.168.0.1
12.260581500,183,192.168.0.1,192.168.0.119
12.260581500,114,192.168.0.1,192.168.0.119
12.261648200,66,192.168.0.119,164.90.208.185
12.520046600,66,192.168.0.119,164.90.208.185
13.270511200,66,192.168.0.119,164.90.208.185
