frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.119,192.168.0.105
0.105273200,164,192.168.0.105,192.168.0.119
0.147085000,54,192.168.0.119,192.168.0.105
0.777381100,55,192.168.0.119,142.250.183.14
0.827878300,66,142.250.183.14,192.168.0.119
5.111032000,164,192.168.0.119,192.168.0.105
5.225285400,164,192.168.0.105,192.168.0.119
5.268302100,54,192.168.0.119,192.168.0.105
10.230055600,164,192.168.0.119,192.168.0.105
10.343600500,164,192.168.0.105,192.168.0.119
10.385989500,54,192.168.0.119,192.168.0.105
