frame.time_relative,frame.len,ip.src,ip.dst
7.690371400,54,192.168.0.119,147.75.95.76
7.821466300,54,147.75.95.76,192.168.0.119
8.045101500,55,192.168.0.119,23.204.254.3
8.056232500,66,23.204.254.3,192.168.0.119
8.061230800,55,192.168.0.119,104.18.65.57
8.067512300,66,104.18.65.57,192.168.0.119
8.077168600,55,192.168.0.119,151.101.192.81
8.126466100,66,151.101.192.81,192.168.0.119
8.345872500,55,192.168.0.119,35.153.98.116
8.667397200,66,35.153.98.116,192.168.0.119
8.780671200,55,192.168.0.119,23.204.252.149
8.790890000,66,23.204.252.149,192.168.0.119
8.796678800,55,192.168.0.119,151.101.192.81
8.845787400,66,151.101.192.81,192.168.0.119
8.877938600,55,192.168.0.119,13.35.13.2
8.887908700,66,13.35.13.2,192.168.0.119
8.926759400,55,192.168.0.119,104.18.65.57
8.933693500,66,104.18.65.57,192.168.0.119
8.995992500,55,192.168.0.119,23.204.252.149
9.005555300,66,23.204.252.149,192.168.0.119
9.012182100,55,192.168.0.119,13.35.14.80
9.021794000,66,13.35.14.80,192.168.0.119
9.092876100,55,192.168.0.119,18.164.144.113
9.102595900,66,18.164.144.113,192.168.0.119
9.265506400,55,192.168.0.119,104.17.109.19
9.272404200,66,104.17.109.19,192.168.0.119
9.314720800,55,192.168.0.119,18.67.233.63
9.324254500,66,18.67.233.63,192.168.0.119
9.378679200,55,192.168.0.119,142.93.246.110
9.411175000,55,192.168.0.119,23.36.29.68
9.411175000,55,192.168.0.119,18.67.233.63
9.420359400,66,18.67.233.63,192.168.0.119
9.420359400,66,23.36.29.68,192.168.0.119
9.540670700,55,192.168.0.119,13.35.13.2
9.550545800,66,13.35.13.2,192.168.0.119
9.589167700,55,192.168.0.119,104.17.109.19
9.596705500,66,104.17.109.19,192.168.0.119
9.748872400,55,192.168.0.119,172.217.26.2
9.780852800,66,172.217.26.2,192.168.0.119
9.781012600,55,192.168.0.119,23.36.29.68
9.790853100,66,23.36.29.68,192.168.0.119
9.862446300,55,192.168.0.119,54.192.151.5
9.872347600,66,54.192.151.5,192.168.0.119
9.997125800,55,192.168.0.119,35.241.9.51
10.030360300,66,35.241.9.51,192.168.0.119
10.044715400,55,192.168.0.119,18.155.107.9
10.056303600,66,18.155.107.9,192.168.0.119
10.109920100,55,192.168.0.119,34.49.241.189
10.143276500,66,34.49.241.189,192.168.0.119
10.206413000,55,192.168.0.119,142.251.43.97
10.238907300,66,142.251.43.97,192.168.0.119
10.330484800,55,192.168.0.119,18.155.107.9
10.340582600,66,18.155.107.9,192.168.0.119
10.382837600,1292,192.168.0.119,142.250.182.99
10.382927000,1292,192.168.0.119,142.250.182.99
10.382961300,1292,192.168.0.119,142.250.182.99
10.383117500,124,192.168.0.119,142.250.182.99
10.383349000,739,192.168.0.119,142.250.182.99
10.415324400,82,142.250.182.99,192.168.0.119
10.415324400,82,142.250.182.99,192.168.0.119
10.415324400,1292,142.250.182.99,192.168.0.119
10.415324400,1292,142.250.182.99,192.168.0.119
10.417493500,1292,142.250.182.99,192.168.0.119
10.417493500,334,142.250.182.99,192.168.0.119
10.417493500,986,142.250.182.99,192.168.0.119
10.417876300,120,192.168.0.119,142.250.182.99
10.417952800,73,192.168.0.119,142.250.182.99
10.418146500,67,142.250.182.99,192.168.0.119
10.418146500,64,142.250.182.99,192.168.0.119
10.446446800,74,192.168.0.119,142.250.182.99
10.448919400,162,142.250.182.99,192.168.0.119
10.478678200,74,192.168.0.119,142.250.182.99
10.486899100,570,142.250.182.99,192.168.0.119
10.486899100,64,142.250.182.99,192.168.0.119
10.487402200,77,192.168.0.119,142.250.182.99
10.518449800,65,142.250.182.99,192.168.0.119
10.525968300,55,192.168.0.119,23.212.164.144
10.536976400,66,23.212.164.144,192.168.0.119
10.680760400,54,192.168.0.119,20.190.146.36
10.681169900,54,192.168.0.119,20.190.146.36
10.713447300,55,192.168.0.119,98.86.18.15
10.752190900,54,20.190.146.36,192.168.0.119
10.752280800,54,192.168.0.119,20.190.146.36
10.754496400,54,20.190.146.36,192.168.0.119
10.754550200,54,192.168.0.119,20.190.146.36
11.034823200,66,98.86.18.15,192.168.0.119
