frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.119,192.168.0.105
0.112043700,164,192.168.0.105,192.168.0.119
0.157277500,54,192.168.0.119,192.168.0.105
1.783017800,55,192.168.0.119,172.64.153.66
1.808369300,66,172.64.153.66,192.168.0.119
1.878578600,55,192.168.0.119,141.226.228.48
2.175717500,66,141.226.228.48,192.168.0.119
2.267383700,55,192.168.0.119,34.111.72.164
2.300271400,66,34.111.72.164,192.168.0.119
2.769782800,55,192.168.0.119,34.111.72.164
2.804856700,66,34.111.72.164,192.168.0.119
3.523468200,55,192.168.0.119,142.250.182.106
3.573741700,66,142.250.182.106,192.168.0.119
4.031769600,55,192.168.0.119,185.199.111.154
4.099175500,66,185.199.111.154,192.168.0.119
4.109967200,55,192.168.0.119,3.174.18.51
4.423173400,66,3.174.18.51,192.168.0.119
4.505737800,55,192.168.0.119,34.149.43.113
4.505738300,55,192.168.0.119,34.149.43.113
4.507018200,55,192.168.0.119,34.149.43.113
4.522370700,55,192.168.0.119,34.149.43.113
4.707269400,55,192.168.0.119,185.199.111.154
4.756247300,66,185.199.111.154,192.168.0.119
5.122537300,164,192.168.0.119,192.168.0.105
5.124925900,164,192.168.0.105,192.168.0.119
5.172015700,54,192.168.0.119,192.168.0.105
6.088098200,55,192.168.0.119,172.253.118.188
6.188766300,66,172.253.118.188,192.168.0.119
8.320488300,66,192.168.0.119,192.168.0.1
8.320704300,66,192.168.0.119,192.168.0.1
8.352724300,66,192.168.0.1,192.168.0.119
8.352724300,66,192.168.0.1,192.168.0.119
8.352886900,54,192.168.0.119,192.168.0.1
8.352923300,54,192.168.0.119,192.168.0.1
8.353037100,56,192.168.0.119,192.168.0.1
8.353075100,87,192.168.0.119,192.168.0.1
8.353150600,56,192.168.0.119,192.168.0.1
8.353175900,87,192.168.0.119,192.168.0.1
8.384830100,54,192.168.0.1,192.168.0.119
8.384830100,54,192.168.0.1,192.168.0.119
8.384830100,105,192.168.0.1,192.168.0.119
8.384830100,54,192.168.0.1,192.168.0.119
8.384830100,54,192.168.0.1,192.168.0.119
8.385119200,54,192.168.0.119,192.168.0.1
8.386086700,146,192.168.0.1,192.168.0.119
8.386672600,54,192.168.0.119,192.168.0.1
8.387369700,1292,192.168.0.119,142.250.182.99
8.387432900,1292,192.168.0.119,142.250.182.99
8.415221400,117,192.168.0.119,142.250.182.99
8.415688900,739,192.168.0.119,142.250.182.99
8.415982700,54,192.168.0.1,192.168.0.119
8.416084200,54,192.168.0.119,192.168.0.1
8.418545100,54,192.168.0.1,192.168.0.119
8.418545100,82,142.250.182.99,192.168.0.119
8.418599600,54,192.168.0.119,192.168.0.1
8.419276500,1292,142.250.182.99,192.168.0.119
8.420846300,1292,142.250.182.99,192.168.0.119
8.420846300,318,142.250.182.99,192.168.0.119
8.420846300,986,142.250.182.99,192.168.0.119
8.421823200,120,192.168.0.119,142.250.182.99
8.422068700,73,192.168.0.119,142.250.182.99
8.446785400,70,142.250.182.99,192.168.0.119
8.453188300,162,142.250.182.99,192.168.0.119
8.453484800,73,192.168.0.119,142.250.182.99
8.519724200,570,142.250.182.99,192.168.0.119
8.522101200,64,142.250.182.99,192.168.0.119
8.522342900,77,192.168.0.119,142.250.182.99
8.553953100,65,142.250.182.99,192.168.0.119
8.939595700,55,192.168.0.119,140.82.114.21
9.252534700,66,140.82.114.21,192.168.0.119
