frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,164,192.168.0.119,192.168.0.105
0.125544700,164,192.168.0.105,192.168.0.119
0.173251000,54,192.168.0.119,192.168.0.105
1.035904700,54,192.168.0.119,224.0.0.22
2.028805000,54,192.168.0.119,224.0.0.22
4.436466600,42,,
4.436513100,42,,
5.141702400,164,192.168.0.119,192.168.0.105
5.204818500,164,192.168.0.105,192.168.0.119
5.250469700,54,192.168.0.119,192.168.0.105
5.266070100,55,192.168.0.119,103.120.164.97
5.876538800,276,192.168.0.105,192.168.0.119
5.876538800,210,192.168.0.105,192.168.0.119
5.876697700,54,192.168.0.119,192.168.0.105
6.801027900,98,192.168.0.119,192.168.0.1
6.801182400,98,192.168.0.119,192.168.0.1
6.835394700,114,192.168.0.1,192.168.0.119
6.835394700,183,192.168.0.1,192.168.0.119
6.836475200,66,192.168.0.119,164.90.208.185
7.101530800,66,192.168.0.119,164.90.208.185
7.363253600,80,192.168.0.119,192.168.0.1
7.399571100,192,192.168.0.1,192.168.0.119
7.404131200,66,192.168.0.119,23.58.120.210
7.415110100,66,23.58.120.210,192.168.0.119
7.415229700,54,192.168.0.119,23.58.120.210
7.418189500,524,192.168.0.119,23.58.120.210
7.428635500,54,23.58.120.210,192.168.0.119
7.428635500,2934,23.58.120.210,192.168.0.119
7.428827200,54,192.168.0.119,23.58.120.210
7.429390100,1270,23.58.120.210,192.168.0.119
7.429390100,1194,23.58.120.210,192.168.0.119
7.429478000,54,192.168.0.119,23.58.120.210
7.431668800,134,192.168.0.119,23.58.120.210
7.433839500,134,192.168.0.119,23.58.120.210
7.433883300,169,192.168.0.119,23.58.120.210
7.442755500,660,23.58.120.210,192.168.0.119
7.442832400,54,192.168.0.119,23.58.120.210
7.443829000,54,23.58.120.210,192.168.0.119
7.444897900,115,23.58.120.210,192.168.0.119
7.444897900,85,23.58.120.210,192.168.0.119
7.444897900,211,23.58.120.210,192.168.0.119
7.444897900,85,23.58.120.210,192.168.0.119
7.444930600,54,192.168.0.119,23.58.120.210
7.445104800,85,192.168.0.119,23.58.120.210
7.445231600,54,192.168.0.119,23.58.120.210
7.455742400,78,23.58.120.210,192.168.0.119
7.455742400,54,23.58.120.210,192.168.0.119
7.455808100,54,192.168.0.119,23.58.120.210
7.850606700,66,192.168.0.119,164.90.208.185
8.116809400,66,192.168.0.119,164.90.208.185
9.863840300,66,192.168.0.119,164.90.208.185
10.127632000,66,192.168.0.119,164.90.208.185
10.878802300,164,192.168.0.119,192.168.0.105
10.909588700,168,192.168.0.105,192.168.0.119
10.909588700,164,192.168.0.105,192.168.0.119
10.909748000,54,192.168.0.119,192.168.0.105
10.910154200,164,192.168.0.119,192.168.0.105
10.953832700,54,192.168.0.105,192.168.0.119
