frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,432,4.213.25.241,192.168.0.119
0.003739000,187,192.168.0.119,4.213.25.241
0.119567400,76,192.168.0.119,192.168.0.1
0.119713400,76,192.168.0.119,192.168.0.1
0.119981800,89,192.168.0.119,192.168.0.1
0.120073900,76,192.168.0.119,192.168.0.1
0.126815000,54,4.213.25.241,192.168.0.119
0.152391400,146,192.168.0.1,192.168.0.119
0.152391400,158,192.168.0.1,192.168.0.119
0.152391400,129,192.168.0.1,192.168.0.119
0.153062900,66,192.168.0.119,31.13.64.60
0.155084900,129,192.168.0.1,192.168.0.119
0.155331500,66,192.168.0.119,31.13.64.60
0.163426500,66,31.13.64.60,192.168.0.119
0.163509000,54,192.168.0.119,31.13.64.60
0.163974500,1446,192.168.0.119,31.13.64.60
0.163974500,657,192.168.0.119,31.13.64.60
0.164370900,66,31.13.64.60,192.168.0.119
0.164418300,54,192.168.0.119,31.13.64.60
0.164866700,1446,192.168.0.119,31.13.64.60
0.164866700,625,192.168.0.119,31.13.64.60
0.173657000,54,31.13.64.60,192.168.0.119
0.173657000,54,31.13.64.60,192.168.0.119
0.173657000,54,31.13.64.60,192.168.0.119
0.173657000,54,31.13.64.60,192.168.0.119
0.174783200,1446,31.13.64.60,192.168.0.119
0.174783200,1446,31.13.64.60,192.168.0.119
0.174783200,679,31.13.64.60,192.168.0.119
0.174783200,679,31.13.64.60,192.168.0.119
0.174871200,54,192.168.0.119,31.13.64.60
0.174895200,54,192.168.0.119,31.13.64.60
0.175625600,118,192.168.0.119,31.13.64.60
0.175850300,118,192.168.0.119,31.13.64.60
0.176056600,836,192.168.0.119,31.13.64.60
0.176277000,841,192.168.0.119,31.13.64.60
0.185776800,239,31.13.64.60,192.168.0.119
0.185776800,239,31.13.64.60,192.168.0.119
0.227021500,54,31.13.64.60,192.168.0.119
0.227021500,54,31.13.64.60,192.168.0.119
0.235261600,54,192.168.0.119,31.13.64.60
0.235261600,54,192.168.0.119,31.13.64.60
0.395318100,242,31.13.64.60,192.168.0.119
0.415645700,242,31.13.64.60,192.168.0.119
0.439267300,54,192.168.0.119,31.13.64.60
0.470913900,54,192.168.0.119,31.13.64.60
0.629652000,96,192.168.0.119,31.13.64.60
0.631426500,298,192.168.0.119,31.13.64.60
0.638967200,54,31.13.64.60,192.168.0.119
0.641084200,54,31.13.64.60,192.168.0.119
0.851256300,135,31.13.64.60,192.168.0.119
0.851256300,190,31.13.64.60,192.168.0.119
0.851335400,54,192.168.0.119,31.13.64.60
0.866966800,82,31.13.64.60,192.168.0.119
0.866966800,78,31.13.64.60,192.168.0.119
0.866966800,54,31.13.64.60,192.168.0.119
0.867030400,54,192.168.0.119,31.13.64.60
0.867287400,54,192.168.0.119,31.13.64.60
0.876319200,54,31.13.64.60,192.168.0.119
0.969469400,116,192.168.0.119,31.13.64.60
0.971851500,128,192.168.0.119,31.13.64.60
0.979162200,54,31.13.64.60,192.168.0.119
0.980963400,54,31.13.64.60,192.168.0.119
1.099953100,126,31.13.64.60,192.168.0.119
1.103242300,1292,192.168.0.119,31.13.64.60
1.103321400,1292,192.168.0.119,31.13.64.60
1.103458400,121,192.168.0.119,31.13.64.60
1.103707600,980,192.168.0.119,31.13.64.60
1.118989900,1274,31.13.64.60,192.168.0.119
1.118989900,966,31.13.64.60,192.168.0.119
1.118989900,90,31.13.64.60,192.168.0.119
1.118989900,122,31.13.64.60,192.168.0.119
1.118989900,90,31.13.64.60,192.168.0.119
1.118989900,282,31.13.64.60,192.168.0.119
1.118989900,90,31.13.64.60,192.168.0.119
1.119769200,123,192.168.0.119,31.13.64.60
1.119921500,76,192.168.0.119,31.13.64.60
1.120006500,80,192.168.0.119,31.13.64.60
1.129727900,81,31.13.64.60,192.168.0.119
1.129727900,154,31.13.64.60,192.168.0.119
1.129727900,314,31.13.64.60,192.168.0.119
1.130010100,76,192.168.0.119,31.13.64.60
1.147376700,54,192.168.0.119,31.13.64.60
1.175442700,212,31.13.64.60,192.168.0.119
1.175442700,1446,31.13.64.60,192.168.0.119
1.175442700,207,31.13.64.60,192.168.0.119
1.175442700,115,31.13.64.60,192.168.0.119
1.175516800,54,192.168.0.119,31.13.64.60
1.190349400,955,31.13.64.60,192.168.0.119
1.240849800,54,192.168.0.119,31.13.64.60
1.312496400,127,192.168.0.119,31.13.64.60
1.312597000,127,192.168.0.119,31.13.64.60
1.322713300,54,31.13.64.60,192.168.0.119
1.322713300,54,31.13.64.60,192.168.0.119
1.343045100,146,192.168.0.119,31.13.64.60
1.343127700,146,192.168.0.119,31.13.64.60
1.352681600,54,31.13.64.60,192.168.0.119
1.352681600,54,31.13.64.60,192.168.0.119
1.380112800,92,192.168.0.119,192.168.0.1
1.380249400,92,192.168.0.119,192.168.0.1
1.413864600,117,192.168.0.1,192.168.0.119
1.413864600,108,192.168.0.1,192.168.0.119
1.414816400,1292,192.168.0.119,103.120.164.97
1.414868000,1292,192.168.0.119,103.120.164.97
1.422492300,1274,103.120.164.97,192.168.0.119
1.422492300,1274,103.120.164.97,192.168.0.119
1.422492300,1274,103.120.164.97,192.168.0.119
1.422492300,729,103.120.164.97,192.168.0.119
1.422492300,122,103.120.164.97,192.168.0.119
1.422833500,84,192.168.0.119,103.120.164.97
1.423267700,66,192.168.0.119,103.120.164.97
1.424407200,85,192.168.0.119,103.120.164.97
1.424635500,115,192.168.0.119,103.120.164.97
1.424701100,112,192.168.0.119,103.120.164.97
1.424921600,743,192.168.0.119,103.120.164.97
1.427572100,66,103.120.164.97,192.168.0.119
1.427657300,54,192.168.0.119,103.120.164.97
1.428039500,1446,192.168.0.119,103.120.164.97
1.428039500,468,192.168.0.119,103.120.164.97
1.428881700,81,103.120.164.97,192.168.0.119
1.428881700,378,103.120.164.97,192.168.0.119
1.428881700,90,103.120.164.97,192.168.0.119
1.429111400,77,192.168.0.119,103.120.164.97
1.430239500,570,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431233200,1274,103.120.164.97,192.168.0.119
1.431364500,80,192.168.0.119,103.120.164.97
1.431421800,76,192.168.0.119,103.120.164.97
1.431457200,76,192.168.0.119,103.120.164.97
1.431501800,76,192.168.0.119,103.120.164.97
1.431780600,1274,103.120.164.97,192.168.0.119
1.431780600,1274,103.120.164.97,192.168.0.119
1.431780600,1274,103.120.164.97,192.168.0.119
1.431780600,1274,103.120.164.97,192.168.0.119
1.431780600,1274,103.120.164.97,192.168.0.119
1.431780600,1274,103.120.164.97,192.168.0.119
1.431883200,78,192.168.0.119,103.120.164.97
1.431926100,78,192.168.0.119,103.120.164.97
1.431952800,76,192.168.0.119,103.120.164.97
1.431985600,76,192.168.0.119,103.120.164.97
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433465800,1274,103.120.164.97,192.168.0.119
1.433625700,76,192.168.0.119,103.120.164.97
1.433950300,76,192.168.0.119,103.120.164.97
1.434024100,78,192.168.0.119,103.120.164.97
1.434043300,1274,103.120.164.97,192.168.0.119
1.434043300,1274,103.120.164.97,192.168.0.119
1.434043300,1274,103.120.164.97,192.168.0.119
1.434043300,1274,103.120.164.97,192.168.0.119
1.434043300,1274,103.120.164.97,192.168.0.119
1.434051000,76,192.168.0.119,103.120.164.97
1.434043300,1274,103.120.164.97,192.168.0.119
1.434043300,54,103.120.164.97,192.168.0.119
1.434043300,54,103.120.164.97,192.168.0.119
1.434043300,1274,103.120.164.97,192.168.0.119
1.434223000,76,192.168.0.119,103.120.164.97
1.434281900,2838,103.120.164.97,192.168.0.119
1.434371100,76,192.168.0.119,103.120.164.97
1.434386300,54,192.168.0.119,103.120.164.97
1.434401100,76,192.168.0.119,103.120.164.97
1.434431500,76,192.168.0.119,103.120.164.97
1.434468000,76,192.168.0.119,103.120.164.97
1.434505000,76,192.168.0.119,103.120.164.97
1.434536800,76,192.168.0.119,103.120.164.97
1.434697100,76,192.168.0.119,103.120.164.97
1.434695800,1446,103.120.164.97,192.168.0.119
1.434695800,73,103.120.164.97,192.168.0.119
1.434714100,54,192.168.0.119,103.120.164.97
1.435419800,118,192.168.0.119,103.120.164.97
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436114800,1274,103.120.164.97,192.168.0.119
1.436248100,81,192.168.0.119,103.120.164.97
1.436300200,76,192.168.0.119,103.120.164.97
1.436345400,78,192.168.0.119,103.120.164.97
1.436376800,78,192.168.0.119,103.120.164.97
1.436408900,76,192.168.0.119,103.120.164.97
1.437025500,1274,103.120.164.97,192.168.0.119
1.437025500,1274,103.120.164.97,192.168.0.119
1.437025500,1274,103.120.164.97,192.168.0.119
1.437025500,1274,103.120.164.97,192.168.0.119
1.437025500,1274,103.120.164.97,192.168.0.119
1.437129000,76,192.168.0.119,103.120.164.97
1.437209000,76,192.168.0.119,103.120.164.97
1.437262500,78,192.168.0.119,103.120.164.97
1.437811100,1274,103.120.164.97,192.168.0.119
1.437811100,1274,103.120.164.97,192.168.0.119
1.437811100,1274,103.120.164.97,192.168.0.119
1.437811100,1274,103.120.164.97,192.168.0.119
