time,size,direction
0.8519912,54.0,-1.0
0.8519912,54.0,-1.0
0.8519912,54.0,-1.0
0.8519912,146.0,-1.0
0.8519912,54.0,-1.0
0.8519912,212.0,-1.0
0.852304,54.0,1.0
0.8525401,54.0,1.0
0.8529116,66.0,1.0
0.8845027,54.0,-1.0
0.8845027,54.0,-1.0
0.8845675,54.0,1.0
0.8846185,54.0,1.0
0.9048629,66.0,-1.0
0.9050986,54.0,1.0
0.9056846,1494.0,1.0
0.9056846,372.0,1.0
0.95783,54.0,-1.0
0.95783,54.0,-1.0
0.95783,1494.0,-1.0
0.9579649,54.0,1.0
0.9587361,1494.0,-1.0
0.9587361,1270.0,-1.0
0.9587361,1494.0,-1.0
0.9587916,54.0,1.0
0.9604722,1425.0,-1.0
0.9620949,147.0,1.0
0.9622299,153.0,1.0
0.9623428,693.0,1.0
1.0155889,328.0,-1.0
1.0155889,132.0,-1.0
1.0157355,54.0,1.0
1.0165017,92.0,1.0
1.0172372,672.0,-1.0
1.0195284,309.0,1.0
1.0721817,54.0,-1.0
1.0749062,283.0,-1.0
1.0749062,92.0,-1.0
1.0750175,54.0,1.0
1.078174,66.0,1.0
1.0783029,66.0,1.0
1.1118508,66.0,-1.0
1.1118508,66.0,-1.0
1.1119853,54.0,1.0
1.1120113,54.0,1.0
1.112186,56.0,1.0
1.1122168,92.0,1.0
1.1122754,56.0,1.0
1.1122934,92.0,1.0
1.1456843,54.0,-1.0
1.1456843,54.0,-1.0
1.1456843,54.0,-1.0
1.1456843,54.0,-1.0
1.1456843,155.0,-1.0
1.1456843,126.0,-1.0
1.1460033,54.0,1.0
1.1461712,54.0,1.0
1.1465187,66.0,1.0
1.15415,66.0,-1.0
1.1543208,54.0,1.0
1.1548571,1454.0,1.0
1.1548571,448.0,1.0
1.162604,54.0,-1.0
1.1645711,2934.0,-1.0
1.1645711,702.0,-1.0
1.1646798,54.0,1.0
1.1673588,118.0,1.0
1.1674965,146.0,1.0
1.1675954,665.0,1.0
1.1753363,582.0,-1.0
1.1753363,54.0,-1.0
1.1753363,85.0,-1.0
1.1753877,54.0,1.0
1.1755992,85.0,1.0
1.1793121,54.0,-1.0
1.1793121,54.0,-1.0
1.1793748,54.0,1.0
1.1794436,54.0,1.0
1.224334,54.0,-1.0
1.3082426,991.0,-1.0
1.3120122,1292.0,1.0
1.3120607,1292.0,1.0
1.3121813,276.0,1.0
1.3135355,54.0,1.0
1.3195694,54.0,-1.0
1.3195694,1242.0,-1.0
1.3195694,1242.0,-1.0
1.3205411,1242.0,-1.0
1.3205411,1242.0,-1.0
1.3205411,967.0,-1.0
1.3208337,1292.0,1.0
1.3210448,93.0,1.0
1.3226392,127.0,1.0
1.3227138,127.0,1.0
1.3308426,575.0,-1.0
1.3308426,66.0,-1.0
1.3308426,66.0,-1.0
1.3308426,91.0,-1.0
1.3311297,85.0,1.0
1.3312226,89.0,1.0
1.3394756,70.0,-1.0
1.3758627,86.0,1.0
1.3815876,67.0,-1.0
1.4225102,86.0,1.0
1.4461308,415.0,-1.0
1.4483778,179.0,1.0
1.4557394,54.0,-1.0
1.521049,336.0,-1.0
1.5241329,1035.0,1.0
1.5633906,54.0,1.0
1.5763717,1467.0,-1.0
1.5763717,283.0,-1.0
1.5765087,54.0,1.0
1.5790251,195.0,1.0
1.5809158,509.0,1.0
1.5854924,54.0,-1.0
1.6257835,164.0,1.0
1.6581347,415.0,-1.0
1.6581929,66.0,1.0
1.6631359,333.0,-1.0
1.6684666,137.0,1.0
1.6685178,1454.0,1.0
1.6685178,747.0,1.0
1.6759234,54.0,-1.0
1.6759234,54.0,-1.0
1.6759234,54.0,-1.0
1.6800851,213.0,-1.0
1.7116719,54.0,-1.0
1.7116719,211.0,-1.0
1.7127928,89.0,1.0
1.7299842,164.0,-1.0
1.7333282,54.0,1.0
1.7799728,54.0,1.0
1.8858155,54.0,-1.0
2.3739197,54.0,-1.0
2.3740098,54.0,1.0
2.8895033,66.0,1.0
3.034204,66.0,1.0
3.4475718,54.0,1.0
3.5331957,66.0,1.0
3.7275152,54.0,1.0
3.7275153,54.0,1.0
4.0940482,54.0,1.0
4.0943327,66.0,1.0
4.1276078,54.0,-1.0
4.1276078,66.0,-1.0
4.127869,54.0,1.0
4.1289509,1466.0,1.0
4.1289509,759.0,1.0
4.1631256,54.0,-1.0
4.1631256,54.0,-1.0
4.1639764,257.0,-1.0
4.1644753,118.0,1.0
4.1646875,796.0,1.0
4.1985849,54.0,-1.0
4.2730167,912.0,-1.0
4.3237078,54.0,1.0
6.5474964,66.0,1.0
6.6273833,58.0,-1.0
6.6275587,54.0,1.0
6.6281812,1494.0,1.0
6.6281812,432.0,1.0
6.7065546,54.0,-1.0
6.7065546,54.0,-1.0
6.7065546,1494.0,-1.0
6.7065546,1123.0,-1.0
6.7067071,54.0,1.0
6.7080138,147.0,1.0
6.7082408,153.0,1.0
6.7086972,543.0,1.0
6.7087462,181.0,1.0
6.7087781,182.0,1.0
6.7340566,164.0,1.0
6.7871664,328.0,-1.0
6.7871664,132.0,-1.0
6.7871664,54.0,-1.0
6.7871664,378.0,-1.0
6.7873111,54.0,1.0
6.7879214,700.0,-1.0
6.7879572,54.0,1.0
6.7885587,92.0,1.0
6.8496716,164.0,-1.0
6.9042327,54.0,1.0
6.9143378,54.0,-1.0
7.3747046,54.0,-1.0
7.3747659,54.0,1.0
8.0340428,193.0,1.0
8.0341606,1494.0,1.0
8.0341606,496.0,1.0
8.2561727,54.0,-1.0
8.2561727,96.0,-1.0
8.2561727,326.0,-1.0
8.2563227,54.0,1.0
8.4207471,54.0,1.0
8.4212522,54.0,1.0
8.4733586,54.0,-1.0
8.4733586,54.0,-1.0
8.4734485,54.0,1.0
8.5293035,54.0,1.0
8.6804215,54.0,-1.0
8.6805175,54.0,1.0
9.0360953,66.0,1.0
9.1145313,58.0,-1.0
9.1146973,54.0,1.0
9.1154208,1494.0,1.0
9.1154208,608.0,1.0
9.1939864,54.0,-1.0
9.1939864,54.0,-1.0
9.1939864,204.0,-1.0
9.1944738,105.0,1.0
9.272585,123.0,-1.0
9.3259792,54.0,1.0
9.5464433,66.0,1.0
9.6385108,58.0,-1.0
9.6387426,54.0,1.0
9.6395258,1494.0,1.0
9.6395258,576.0,1.0
9.7301338,54.0,-1.0
9.7301338,54.0,-1.0
9.7301338,463.0,-1.0
9.7308414,105.0,1.0
9.822005,123.0,-1.0
9.8738519,54.0,1.0
10.3581727,100.0,-1.0
10.3581727,85.0,-1.0
10.3581727,54.0,-1.0
10.3583855,54.0,1.0
10.3588153,54.0,1.0
10.4361307,54.0,-1.0
11.831049,54.0,1.0
11.8623603,164.0,1.0
11.971594,164.0,-1.0
12.0171828,54.0,1.0
