time,size,direction
0.0,74.0,1.0
0.0376396,189.0,1.0
0.0377261,1266.0,1.0
0.0552218,246.0,-1.0
0.2601905,96.0,-1.0
0.2601905,326.0,-1.0
0.2602992,54.0,1.0
0.6231698,55.0,1.0
0.7246477,66.0,-1.0
1.8473254,164.0,1.0
1.9186656,164.0,-1.0
1.9592045,54.0,1.0
5.0294685,71.0,1.0
5.091845,71.0,1.0
5.1052771,66.0,-1.0
5.1245821,67.0,-1.0
5.7166878,100.0,-1.0
5.7166878,85.0,-1.0
5.7166878,54.0,-1.0
5.7167839,54.0,1.0
6.9212165,164.0,1.0
7.0379859,164.0,-1.0
7.0909159,54.0,1.0
10.0477708,189.0,1.0
10.0478705,1266.0,1.0
10.3477529,55.0,1.0
10.347846,96.0,-1.0
10.347846,326.0,-1.0
10.3479736,54.0,1.0
10.3810638,66.0,-1.0
11.2258096,55.0,1.0
11.7646192,55.0,1.0
11.8970679,54.0,1.0
12.0513639,164.0,1.0
12.1575984,164.0,-1.0
