time,size,direction
1.437129,76.0,1.0
1.437209,76.0,1.0
1.4372625,78.0,1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4378111,1274.0,-1.0
1.4379359,77.0,1.0
1.437986,76.0,1.0
1.4380248,78.0,1.0
1.4380572,76.0,1.0
1.4380978,76.0,1.0
1.4381432,76.0,1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,1274.0,-1.0
1.4394928,506.0,-1.0
1.4396233,76.0,1.0
1.4397293,76.0,1.0
1.4397628,76.0,1.0
1.439864,76.0,1.0
1.4398688,247.0,-1.0
1.4398688,128.0,-1.0
1.4400585,54.0,1.0
1.4400586,78.0,1.0
1.4400872,76.0,1.0
1.4401282,81.0,1.0
1.4401635,76.0,1.0
1.4411119,90.0,-1.0
1.4447784,90.0,-1.0
1.4654682,90.0,-1.0
1.4654682,503.0,-1.0
1.4656698,78.0,1.0
1.4657265,78.0,1.0
1.6419462,562.0,-1.0
1.6419462,608.0,-1.0
1.6421894,54.0,1.0
1.712981,89.0,1.0
1.7131398,89.0,1.0
1.7239006,159.0,1.0
1.7286831,123.0,1.0
1.733444,54.0,-1.0
1.7390526,54.0,-1.0
1.7445839,114.0,-1.0
1.7456363,105.0,-1.0
1.7460716,404.0,1.0
1.7555349,90.0,-1.0
1.7774473,1274.0,-1.0
1.7774473,1274.0,-1.0
1.7774473,1274.0,-1.0
1.7774473,282.0,-1.0
1.7777262,80.0,1.0
1.777798,76.0,1.0
1.8035741,77.0,1.0
1.8075309,90.0,-1.0
1.8075309,264.0,-1.0
1.8078435,78.0,1.0
1.8535282,89.0,1.0
1.8866668,105.0,-1.0
1.8876439,66.0,1.0
1.8985184,66.0,-1.0
1.8986471,54.0,1.0
1.9015516,533.0,1.0
1.9119058,54.0,-1.0
1.9128084,2838.0,-1.0
1.9128084,496.0,-1.0
1.9129288,54.0,1.0
1.9186085,118.0,1.0
1.922218,134.0,1.0
1.9222761,305.0,1.0
1.9299929,233.0,-1.0
1.9299929,128.0,-1.0
1.9300939,54.0,1.0
1.9309535,85.0,1.0
1.9322179,54.0,-1.0
1.9322179,98.0,-1.0
1.9357686,463.0,-1.0
1.9357686,2838.0,-1.0
1.9357686,820.0,-1.0
1.9358532,54.0,1.0
1.9453498,125.0,-1.0
1.9814745,54.0,-1.0
1.9888472,54.0,1.0
2.5260573,77.0,1.0
2.5262201,77.0,1.0
2.5588887,157.0,-1.0
2.5588887,122.0,-1.0
2.5595857,54.0,1.0
2.5598174,66.0,1.0
2.623074,66.0,-1.0
2.6232772,54.0,1.0
2.6244969,1490.0,1.0
2.6244969,409.0,1.0
2.6876417,66.0,-1.0
2.6876417,54.0,-1.0
2.6876417,2934.0,-1.0
2.6876417,304.0,-1.0
2.6878459,54.0,1.0
2.6899508,118.0,1.0
2.6901348,146.0,1.0
2.6901776,542.0,1.0
2.7549635,596.0,-1.0
2.7550356,54.0,1.0
2.7572456,106.0,-1.0
2.7574248,85.0,1.0
2.759593,5814.0,-1.0
2.7596381,54.0,1.0
2.7631581,2934.0,-1.0
2.7632265,54.0,1.0
2.7677786,2934.0,-1.0
2.7678477,54.0,1.0
2.7721785,2934.0,-1.0
2.7722565,54.0,1.0
2.7855493,71.0,1.0
2.8186023,2934.0,-1.0
2.8187362,54.0,1.0
2.8199918,2934.0,-1.0
2.8200552,54.0,1.0
2.8248853,2934.0,-1.0
2.824963,54.0,1.0
2.8292128,2934.0,-1.0
2.8292645,54.0,1.0
2.8337075,2934.0,-1.0
2.8337773,54.0,1.0
2.8380916,2934.0,-1.0
2.838155,54.0,1.0
2.8436861,2934.0,-1.0
2.8436861,66.0,-1.0
2.8437547,54.0,1.0
2.846624,400.0,1.0
2.8468394,2934.0,-1.0
2.8469478,54.0,1.0
2.8488786,155.0,1.0
2.8513084,2934.0,-1.0
2.8513556,54.0,1.0
2.852597,149.0,1.0
2.8553944,2934.0,-1.0
2.8554464,54.0,1.0
2.8600687,2934.0,-1.0
2.8601201,54.0,1.0
2.8638901,2934.0,-1.0
2.8639893,54.0,1.0
2.8679602,695.0,-1.0
2.9099507,2934.0,-1.0
2.9100728,54.0,1.0
2.9111569,1494.0,-1.0
2.9111569,1494.0,-1.0
2.911199,54.0,1.0
2.9142279,2934.0,-1.0
2.9142695,54.0,1.0
2.9169926,2934.0,-1.0
2.9170138,54.0,1.0
2.9199969,2934.0,-1.0
2.9200241,54.0,1.0
2.9231067,2934.0,-1.0
2.9231339,54.0,1.0
2.9260344,2934.0,-1.0
2.9260618,54.0,1.0
2.9290349,2934.0,-1.0
2.929093,54.0,1.0
2.9318429,2934.0,-1.0
2.9318696,54.0,1.0
2.9344645,2934.0,-1.0
2.9345024,54.0,1.0
2.9369558,2934.0,-1.0
2.9369842,54.0,1.0
2.9398633,2934.0,-1.0
2.9398907,54.0,1.0
2.9431612,2934.0,-1.0
2.9431932,54.0,1.0
2.9466592,1494.0,-1.0
2.9466592,1494.0,-1.0
2.9466982,54.0,1.0
2.9473792,2934.0,-1.0
2.9473999,54.0,1.0
2.9511786,1494.0,-1.0
2.9511786,1494.0,-1.0
2.9512021,54.0,1.0
2.9533397,2934.0,-1.0
2.9533662,54.0,1.0
2.955906,2934.0,-1.0
2.9559532,54.0,1.0
2.9586984,2934.0,-1.0
2.9587241,54.0,1.0
2.9616495,2934.0,-1.0
2.9616868,54.0,1.0
2.963843,2934.0,-1.0
2.9638706,54.0,1.0
2.9667268,2934.0,-1.0
2.9667558,54.0,1.0
2.9690727,1097.0,-1.0
3.0115406,54.0,1.0
3.0170399,224.0,1.0
3.0172421,153.0,1.0
3.0185328,156.0,1.0
3.0797097,56.0,-1.0
3.0808654,5814.0,-1.0
3.0809257,54.0,1.0
3.0832626,2934.0,-1.0
3.0832933,54.0,1.0
3.0847751,2934.0,-1.0
3.0847974,54.0,1.0
3.0864059,2934.0,-1.0
3.0864355,54.0,1.0
3.0877911,1494.0,-1.0
3.0877911,508.0,-1.0
3.0878416,54.0,1.0
3.1069082,184.0,1.0
3.1139688,91.0,1.0
3.1141223,91.0,1.0
3.1467386,148.0,-1.0
3.1467386,347.0,-1.0
3.1473509,66.0,1.0
3.1646441,54.0,1.0
3.1708791,5814.0,-1.0
3.1709842,54.0,1.0
3.1729711,2934.0,-1.0
3.1729929,54.0,1.0
3.1743375,2934.0,-1.0
3.1743588,54.0,1.0
3.1763886,2934.0,-1.0
3.1764156,54.0,1.0
3.1774812,2934.0,-1.0
3.1775034,54.0,1.0
3.1789119,66.0,-1.0
3.1789119,2934.0,-1.0
3.1789853,54.0,1.0
3.1789966,54.0,1.0
3.1796367,1466.0,1.0
3.1796367,447.0,1.0
3.1805305,2934.0,-1.0
3.1805516,54.0,1.0
3.1827803,2934.0,-1.0
3.1828167,54.0,1.0
3.1839123,2934.0,-1.0
3.1839315,54.0,1.0
3.1857801,2934.0,-1.0
3.1858141,54.0,1.0
3.1872923,2934.0,-1.0
3.1873134,54.0,1.0
3.1887515,2934.0,-1.0
3.1887759,54.0,1.0
3.1909413,2934.0,-1.0
3.1909582,54.0,1.0
3.1919228,2934.0,-1.0
3.1919476,54.0,1.0
3.1939222,2934.0,-1.0
3.193955,54.0,1.0
3.1954068,2934.0,-1.0
3.1954235,54.0,1.0
3.1972437,2934.0,-1.0
3.1972643,54.0,1.0
3.1982916,2934.0,-1.0
3.1983155,54.0,1.0
3.2005756,2934.0,-1.0
3.2006283,54.0,1.0
3.2013959,1494.0,-1.0
3.2013959,683.0,-1.0
3.2014306,54.0,1.0
3.2068877,139.0,1.0
3.211718,54.0,-1.0
3.211718,54.0,-1.0
3.2139369,5702.0,-1.0
3.2139369,183.0,-1.0
3.2140384,54.0,1.0
3.2154391,144.0,1.0
3.21561,146.0,1.0
3.2157077,464.0,1.0
3.2470637,1078.0,-1.0
3.2470637,85.0,-1.0
3.2471279,54.0,1.0
3.2474487,85.0,1.0
3.2700969,1494.0,-1.0
3.2700969,454.0,-1.0
3.2701603,54.0,1.0
3.28359,54.0,-1.0
3.3635795,347.0,-1.0
3.3635795,130.0,-1.0
3.3635795,85.0,-1.0
3.3635795,93.0,-1.0
3.3636437,54.0,1.0
3.3643291,93.0,1.0
3.3963329,54.0,-1.0
4.260557,251.0,1.0
4.2703432,54.0,-1.0
4.2714027,54.0,1.0
4.5480785,350.0,-1.0
4.5959326,54.0,1.0
4.7491694,79.0,1.0
4.7494007,79.0,1.0
4.7512537,81.0,1.0
4.7514264,81.0,1.0
4.7569828,54.0,1.0
4.7571154,54.0,1.0
4.7572178,54.0,1.0
4.7573005,54.0,1.0
4.7573565,54.0,1.0
4.7574116,54.0,1.0
4.7574567,54.0,1.0
4.757513,54.0,1.0
4.7577389,54.0,1.0
4.7578321,54.0,1.0
4.7579323,54.0,1.0
4.7580352,54.0,1.0
4.7581942,54.0,1.0
4.7674874,54.0,-1.0
4.7675648,54.0,1.0
4.7825203,153.0,-1.0
4.7836683,119.0,-1.0
4.7836683,138.0,-1.0
4.7842069,76.0,1.0
4.7847066,97.0,-1.0
4.7849885,1292.0,1.0
4.7850629,1292.0,1.0
4.7857489,1292.0,1.0
4.7857874,1292.0,1.0
4.7860998,86.0,1.0
4.7862112,86.0,1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7895462,54.0,-1.0
4.7896173,54.0,1.0
4.7896849,54.0,1.0
4.7897087,54.0,1.0
4.7897303,54.0,1.0
4.7897563,54.0,1.0
4.7897785,54.0,1.0
4.7898011,54.0,1.0
4.789823,54.0,1.0
4.7898464,54.0,1.0
4.8016943,82.0,1.0
4.8097384,54.0,-1.0
4.8098132,54.0,1.0
4.816286,82.0,-1.0
4.816286,121.0,-1.0
4.8167742,66.0,1.0
4.8174431,82.0,-1.0
4.8174431,1292.0,-1.0
4.8174431,1292.0,-1.0
4.8174431,1292.0,-1.0
4.8180428,1292.0,1.0
4.8182772,1292.0,-1.0
4.8182772,1292.0,-1.0
4.8182772,1292.0,-1.0
4.8182772,366.0,-1.0
4.818486,81.0,1.0
4.8191329,1292.0,-1.0
4.8191329,1292.0,-1.0
4.8198605,1292.0,-1.0
4.8198605,160.0,-1.0
4.8198605,1292.0,-1.0
4.8198605,1292.0,-1.0
4.8198605,1292.0,-1.0
4.8198605,78.0,-1.0
4.8198605,54.0,-1.0
4.8199622,54.0,1.0
4.8202332,1292.0,1.0
4.8203308,81.0,1.0
4.8205092,82.0,1.0
4.8216319,1292.0,1.0
4.8216856,1292.0,1.0
4.8217407,82.0,1.0
4.834403,66.0,1.0
4.8387761,66.0,1.0
4.8391346,66.0,1.0
4.8392629,66.0,1.0
4.8492014,860.0,-1.0
4.8497075,82.0,1.0
4.8497675,79.0,1.0
4.8510396,125.0,1.0
4.8511868,110.0,1.0
4.8514523,844.0,1.0
4.8532055,212.0,-1.0
4.8532055,82.0,-1.0
4.8544529,131.0,1.0
4.8545807,109.0,1.0
4.8548536,1292.0,-1.0
4.8548638,1288.0,1.0
4.8548536,1292.0,-1.0
4.8548536,1292.0,-1.0
4.8548536,1292.0,-1.0
4.8548536,1292.0,-1.0
4.854932,1292.0,1.0
4.8549521,1292.0,1.0
4.8549707,1292.0,1.0
4.8549875,1292.0,1.0
4.8550056,604.0,1.0
4.8554927,1292.0,1.0
4.8555636,81.0,1.0
4.8557163,1254.0,-1.0
4.8567278,131.0,1.0
4.8568128,112.0,1.0
4.8570623,462.0,1.0
4.8662091,66.0,-1.0
4.8699785,66.0,-1.0
4.8699785,66.0,-1.0
4.8699785,66.0,-1.0
4.8701611,54.0,1.0
4.8701941,54.0,1.0
4.8705202,1466.0,1.0
4.8705202,467.0,1.0
4.8708949,1466.0,1.0
4.8708949,469.0,1.0
4.8807283,83.0,-1.0
4.8817231,219.0,-1.0
4.8817231,994.0,-1.0
4.8817231,163.0,-1.0
4.8819192,206.0,1.0
4.8820571,76.0,1.0
4.8821041,75.0,1.0
4.8826627,69.0,-1.0
4.8828011,73.0,1.0
4.8867249,998.0,-1.0
4.8867249,163.0,-1.0
4.8869183,75.0,1.0
4.886975,75.0,1.0
4.8873406,69.0,-1.0
4.8874542,73.0,1.0
4.8885429,65.0,-1.0
4.8885429,65.0,-1.0
4.8885429,1009.0,-1.0
4.8885429,163.0,-1.0
4.8885429,69.0,-1.0
4.888731,73.0,1.0
4.9021,54.0,-1.0
4.9021,54.0,-1.0
4.9021,54.0,-1.0
4.9036936,1466.0,-1.0
4.9036936,54.0,-1.0
4.9036936,5702.0,-1.0
4.9036936,876.0,-1.0
4.9037785,54.0,1.0
4.9042174,128.0,1.0
4.9061394,5702.0,-1.0
4.9061394,173.0,-1.0
4.9062144,54.0,1.0
4.9066609,144.0,1.0
4.9135153,67.0,-1.0
4.9198472,66.0,-1.0
4.9199434,54.0,1.0
4.9200698,74.0,1.0
4.9204299,1466.0,1.0
4.9204299,373.0,1.0
4.9354327,1022.0,-1.0
4.9387406,1058.0,-1.0
4.968358,262.0,-1.0
4.968358,110.0,-1.0
4.968358,246.0,-1.0
4.9686047,77.0,1.0
4.9855183,54.0,1.0
4.9855184,54.0,1.0
5.0011606,74.0,1.0
5.0232285,54.0,-1.0
5.0232285,54.0,-1.0
5.0244146,5702.0,-1.0
5.0244146,66.0,-1.0
5.0244807,54.0,1.0
5.0248512,1466.0,-1.0
5.0248512,701.0,-1.0
5.0248981,54.0,1.0
5.026159,118.0,1.0
5.0265502,232.0,1.0
5.0629844,54.0,1.0
5.1284974,372.0,-1.0
5.128786,77.0,1.0
5.1292262,54.0,-1.0
5.1292262,591.0,-1.0
5.1315041,419.0,-1.0
5.1338179,92.0,-1.0
5.1339538,73.0,1.0
5.134758,143.0,-1.0
5.134758,88.0,-1.0
5.1347845,54.0,1.0
5.1564883,695.0,-1.0
5.1611411,683.0,-1.0
5.1613525,77.0,1.0
5.1659511,314.0,-1.0
5.1722442,66.0,-1.0
5.1767346,66.0,-1.0
5.186038,66.0,-1.0
5.2043315,74.0,1.0
5.2189201,66.0,-1.0
5.2277722,64.0,-1.0
5.2281927,75.0,1.0
5.6723839,54.0,1.0
5.8090507,82.0,1.0
6.4585508,54.0,1.0
6.8747205,54.0,1.0
6.9074032,66.0,1.0
6.9428907,66.0,-1.0
6.9430247,54.0,1.0
6.9439395,1514.0,1.0
6.9439395,300.0,1.0
6.9465586,54.0,-1.0
6.9465586,54.0,-1.0
6.961974,1262.0,-1.0
6.9624788,118.0,1.0
6.9629057,172.0,1.0
6.965826,54.0,-1.0
7.1101923,5894.0,-1.0
7.1101923,121.0,-1.0
7.1102798,54.0,1.0
7.1113716,491.0,1.0
7.1115452,185.0,1.0
7.114432,54.0,-1.0
7.114432,929.0,-1.0
7.1155091,531.0,1.0
7.1156001,222.0,1.0
7.1156546,531.0,1.0
7.1156902,222.0,1.0
7.1186743,54.0,-1.0
7.1443428,835.0,-1.0
7.1595208,835.0,-1.0
7.1595902,54.0,1.0
7.1890878,66.0,-1.0
7.2408636,66.0,-1.0
7.8230155,82.0,1.0
9.277342,54.0,1.0
10.838425,54.0,1.0
12.172274,164.0,1.0
12.1977201,164.0,-1.0
12.2374995,54.0,1.0
