time,size,direction
0.0,856.0,-1.0
0.0013168,82.0,1.0
0.0016454,125.0,1.0
0.0017744,113.0,1.0
0.0088466,927.0,-1.0
0.0088466,626.0,-1.0
0.0089145,54.0,1.0
0.0097948,85.0,-1.0
0.0097948,93.0,-1.0
0.0098212,54.0,1.0
0.0099265,93.0,1.0
0.0113201,1246.0,1.0
0.0569532,995.0,-1.0
0.0569532,163.0,-1.0
0.0572297,74.0,1.0
0.0649622,54.0,-1.0
0.0661616,69.0,-1.0
0.0958109,74.0,1.0
0.1336112,1288.0,-1.0
0.1355324,1292.0,-1.0
0.1356392,73.0,1.0
0.136461,1120.0,-1.0
0.1425778,71.0,1.0
0.1739336,78.0,1.0
0.1987046,66.0,-1.0
0.2569137,66.0,-1.0
0.2912365,1288.0,1.0
0.2913011,229.0,1.0
0.3461506,87.0,1.0
0.3463076,87.0,1.0
0.3476646,69.0,-1.0
0.3784307,74.0,1.0
0.379202,103.0,-1.0
0.3819066,112.0,-1.0
0.3827049,1292.0,1.0
0.3827478,1292.0,1.0
0.3868984,71.0,1.0
0.4149638,82.0,-1.0
0.4149638,1292.0,-1.0
0.4149638,1292.0,-1.0
0.4166521,1292.0,-1.0
0.4166521,1292.0,-1.0
0.4166521,1292.0,-1.0
0.4166521,1292.0,-1.0
0.416976,1292.0,1.0
0.4170639,81.0,1.0
0.4183058,82.0,1.0
0.4250703,1292.0,-1.0
0.4250703,1221.0,-1.0
0.4250703,95.0,-1.0
0.4250703,63.0,-1.0
0.4254483,73.0,1.0
0.4255983,77.0,1.0
0.4296251,256.0,1.0
0.4303932,151.0,1.0
0.4305138,148.0,1.0
0.4316951,150.0,1.0
0.435975,74.0,1.0
0.4361123,74.0,1.0
0.4445629,66.0,-1.0
0.4486292,179.0,-1.0
0.4494297,208.0,1.0
0.4496499,881.0,1.0
0.4526151,93.0,1.0
0.4528513,93.0,1.0
0.4557048,91.0,1.0
0.4558561,91.0,1.0
0.4677161,166.0,1.0
0.4682245,99.0,-1.0
0.4689275,90.0,-1.0
0.4696929,1292.0,1.0
0.4697375,1292.0,1.0
0.4811492,1010.0,-1.0
0.4811492,163.0,-1.0
0.4811492,69.0,-1.0
0.4813978,74.0,1.0
0.4849772,139.0,-1.0
0.4849772,69.0,-1.0
0.4865509,145.0,-1.0
0.4865509,70.0,-1.0
0.4869596,73.0,1.0
0.487357,1292.0,1.0
0.4873969,1292.0,1.0
0.4878557,148.0,-1.0
0.4878557,347.0,-1.0
0.4883075,66.0,1.0
0.5021466,82.0,-1.0
0.5033864,1292.0,-1.0
0.5033864,1292.0,-1.0
0.5033864,1292.0,-1.0
0.5033864,1292.0,-1.0
0.5033864,1292.0,-1.0
0.5037434,1292.0,1.0
0.5038205,81.0,1.0
0.5039546,1292.0,-1.0
0.5108906,54.0,1.0
0.5110807,82.0,1.0
0.5111416,74.0,1.0
0.5124759,70.0,-1.0
0.5182302,1288.0,1.0
0.518316,595.0,1.0
0.5193478,77.0,1.0
0.5195622,77.0,1.0
0.5200753,66.0,-1.0
0.5201885,54.0,1.0
0.5205856,1466.0,1.0
0.5205856,415.0,1.0
0.5210681,874.0,1.0
0.5214767,157.0,1.0
0.5217704,75.0,1.0
0.5218997,75.0,1.0
0.535372,871.0,-1.0
0.5360429,208.0,1.0
0.5362215,859.0,1.0
0.5363337,351.0,1.0
0.5480978,70.0,-1.0
0.5483555,226.0,1.0
0.5525814,54.0,-1.0
0.5525814,1288.0,-1.0
0.5525814,1292.0,-1.0
0.5525814,54.0,-1.0
0.5525814,1292.0,-1.0
0.5525814,1292.0,-1.0
0.5525814,1292.0,-1.0
0.5525814,365.0,-1.0
0.5525814,483.0,-1.0
0.5525814,64.0,-1.0
0.5525814,93.0,-1.0
0.5525814,673.0,-1.0
0.5529968,77.0,1.0
0.5530653,73.0,1.0
0.5530975,73.0,1.0
0.5531367,73.0,1.0
0.5534699,1288.0,-1.0
0.5534699,5702.0,-1.0
0.5534699,518.0,-1.0
0.5534699,137.0,-1.0
0.5534699,91.0,-1.0
0.5534699,132.0,-1.0
0.5534699,184.0,-1.0
0.5535513,54.0,1.0
0.5542148,78.0,1.0
0.5548996,66.0,1.0
0.5550528,66.0,1.0
0.5553939,63.0,-1.0
0.5553939,1292.0,-1.0
0.5555418,77.0,1.0
0.5556358,77.0,1.0
0.557167,1292.0,-1.0
0.5574332,144.0,1.0
0.5576292,146.0,1.0
0.5577133,459.0,1.0
0.5596109,1292.0,1.0
0.5598044,1292.0,1.0
0.5599181,1292.0,-1.0
0.5599181,1292.0,-1.0
0.5599967,161.0,1.0
0.5601002,73.0,1.0
0.5604396,141.0,1.0
0.5615587,77.0,1.0
0.5620219,1292.0,-1.0
0.5621391,141.0,1.0
0.5622817,78.0,1.0
0.5631739,1292.0,-1.0
0.5631739,1292.0,-1.0
0.5633518,73.0,1.0
0.5677416,1292.0,-1.0
0.5677416,1043.0,-1.0
0.5677416,163.0,-1.0
0.5677416,69.0,-1.0
0.5677416,1292.0,-1.0
0.5677416,1292.0,-1.0
0.5680471,73.0,1.0
0.5685608,73.0,1.0
0.5690976,1288.0,-1.0
0.5690976,1292.0,-1.0
0.5693959,77.0,1.0
0.5699394,1288.0,1.0
0.569996,661.0,1.0
0.5711824,1292.0,-1.0
0.5711824,1292.0,-1.0
0.5711824,1292.0,-1.0
0.5714365,73.0,1.0
0.57225,1292.0,-1.0
0.572658,77.0,1.0
0.5737406,1292.0,-1.0
0.5737406,1292.0,-1.0
0.5739352,73.0,1.0
0.5743101,1292.0,-1.0
0.5743101,1292.0,-1.0
0.5743101,1292.0,-1.0
0.5744435,73.0,1.0
0.5745882,73.0,1.0
0.5752331,1292.0,-1.0
0.5752331,1292.0,-1.0
0.575396,73.0,1.0
0.576892,1292.0,-1.0
0.576892,702.0,-1.0
0.576892,1292.0,-1.0
0.576892,1292.0,-1.0
0.5772089,73.0,1.0
0.5773567,73.0,1.0
0.5795194,1292.0,-1.0
0.5795194,1292.0,-1.0
0.5795194,1292.0,-1.0
0.5795194,188.0,-1.0
0.5795194,1288.0,-1.0
0.5795194,1292.0,-1.0
0.5795194,1292.0,-1.0
0.5799687,73.0,1.0
0.5805025,1292.0,-1.0
0.5805025,1292.0,-1.0
0.5805025,1292.0,-1.0
0.5805025,1292.0,-1.0
0.5805025,1292.0,-1.0
0.5805025,1292.0,-1.0
0.58069,78.0,1.0
0.5807509,74.0,1.0
0.5808051,74.0,1.0
0.5808357,74.0,1.0
0.5808662,74.0,1.0
0.5824862,1292.0,-1.0
0.5824862,1292.0,-1.0
0.5824862,1292.0,-1.0
0.5824862,1292.0,-1.0
0.5827757,1292.0,-1.0
0.5827757,1292.0,-1.0
0.5830553,74.0,1.0
0.5831814,73.0,1.0
0.5832501,73.0,1.0
0.5845899,1292.0,-1.0
0.5845899,1292.0,-1.0
0.5845899,1173.0,-1.0
0.584978,74.0,1.0
0.5851275,73.0,1.0
0.5855463,66.0,-1.0
0.5855463,66.0,-1.0
0.5857848,54.0,1.0
0.5858121,54.0,1.0
0.5862731,1292.0,-1.0
0.5862731,1292.0,-1.0
0.5864924,1466.0,1.0
0.5864924,367.0,1.0
0.5869487,1466.0,1.0
0.5869487,433.0,1.0
0.5871977,74.0,1.0
0.5895997,1292.0,-1.0
0.5895997,1292.0,-1.0
0.5895997,1078.0,-1.0
0.5895997,85.0,-1.0
0.5897174,54.0,1.0
0.589873,74.0,1.0
0.5901155,85.0,1.0
0.5912168,1292.0,-1.0
